 Simulation_Period = 20180101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day             POCdec1             POCdec2         POCdec2DOC1         POCdec2DOC2         POCdec2MOC1         POCdec2MOC2             MOC2DOC             QOC2DOC             DOC2QOC          DOC2QOCnet             DOC2MBC          CO2_growth          CO2_maintn     CO2_maintn_dorm              CO2_gm       MBC_mortality             MBC2EP1             MBC2EP2              MBC2EM              MBC_PM             EP2DOC1             EP2DOC2              EM2DOC             MBC2DOC             MBC2POC             MBA2MBD             MBD2MBA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20180401        0.195917E-04        0.621708E-04        0.979167E-05        0.310833E-04        0.979167E-05        0.310833E-04        0.318000E-03        0.113250E-03        0.743250E-04       -0.389542E-04        0.479250E-03        0.326500E-03        0.416542E-04        0.864917E-06        0.369000E-03        0.292792E-13        0.380500E-04        0.261917E-05        0.406708E-04        0.813417E-04        0.373625E-04        0.285417E-05        0.402292E-04        0.146042E-13        0.146042E-13        0.334500E-13        0.403292E-05
  20180402        0.196625E-04        0.596500E-04        0.982875E-05        0.298167E-04        0.982875E-05        0.298167E-04        0.318792E-03        0.110833E-03        0.737417E-04       -0.370250E-04        0.476792E-03        0.324667E-03        0.414292E-04        0.864000E-06        0.367042E-03        0.293292E-13        0.381833E-04        0.257333E-05        0.407625E-04        0.815292E-04        0.375375E-04        0.279917E-05        0.403333E-04        0.147000E-13        0.147000E-13        0.335208E-13        0.399750E-05
  20180403        0.197208E-04        0.572750E-04        0.986500E-05        0.286417E-04        0.986500E-05        0.286417E-04        0.319000E-03        0.108375E-03        0.731917E-04       -0.351792E-04        0.474250E-03        0.323125E-03        0.412167E-04        0.863042E-06        0.365208E-03        0.294000E-13        0.383333E-04        0.252833E-05        0.408542E-04        0.817083E-04        0.376833E-04        0.274583E-05        0.404333E-04        0.147000E-13        0.147000E-13        0.336000E-13        0.396458E-05
  20180404        0.198000E-04        0.550417E-04        0.989917E-05        0.275167E-04        0.989917E-05        0.275167E-04        0.319250E-03        0.106125E-03        0.726625E-04       -0.334375E-04        0.472042E-03        0.321542E-03        0.410208E-04        0.862167E-06        0.363458E-03        0.294750E-13        0.384542E-04        0.248500E-05        0.409417E-04        0.818833E-04        0.378417E-04        0.269458E-05        0.405333E-04        0.147000E-13        0.147000E-13        0.336875E-13        0.393292E-05
  20180405        0.198750E-04        0.529292E-04        0.993333E-05        0.264667E-04        0.993333E-05        0.264667E-04        0.320000E-03        0.103958E-03        0.721708E-04       -0.317792E-04        0.469875E-03        0.320125E-03        0.408375E-04        0.861292E-06        0.361708E-03        0.295125E-13        0.385792E-04        0.244333E-05        0.410250E-04        0.820542E-04        0.379792E-04        0.264500E-05        0.406292E-04        0.147958E-13        0.147958E-13        0.337500E-13        0.390250E-05
  20180406        0.199208E-04        0.509375E-04        0.996542E-05        0.254625E-04        0.996542E-05        0.254625E-04        0.320000E-03        0.101917E-03        0.716917E-04       -0.302125E-04        0.467833E-03        0.318625E-03        0.406542E-04        0.860458E-06        0.360250E-03        0.296000E-13        0.387167E-04        0.240333E-05        0.411083E-04        0.822333E-04        0.381333E-04        0.259750E-05        0.407208E-04        0.148000E-13        0.148000E-13        0.338083E-13        0.387417E-05
  20180407        0.200000E-04        0.490542E-04        0.999417E-05        0.245292E-04        0.999417E-05        0.245292E-04        0.320250E-03        0.999417E-04        0.712292E-04       -0.287167E-04        0.465875E-03        0.317375E-03        0.404875E-04        0.859583E-06        0.358625E-03        0.296500E-13        0.388375E-04        0.236375E-05        0.412000E-04        0.823917E-04        0.382625E-04        0.255125E-05        0.408125E-04        0.148000E-13        0.148000E-13        0.339000E-13        0.384625E-05
  20180408        0.200542E-04        0.472625E-04        0.100000E-04        0.236333E-04        0.100000E-04        0.236333E-04        0.321000E-03        0.981000E-04        0.707917E-04       -0.273042E-04        0.464083E-03        0.316167E-03        0.403375E-04        0.858750E-06        0.357375E-03        0.297000E-13        0.389500E-04        0.232583E-05        0.412833E-04        0.825542E-04        0.384000E-04        0.250750E-05        0.409000E-04        0.148625E-13        0.148625E-13        0.339625E-13        0.381958E-05
  20180409        0.201000E-04        0.455750E-04        0.100708E-04        0.227833E-04        0.100708E-04        0.227833E-04        0.321000E-03        0.963375E-04        0.703833E-04       -0.259542E-04        0.462417E-03        0.314875E-03        0.401708E-04        0.857917E-06        0.355958E-03        0.297750E-13        0.390667E-04        0.228917E-05        0.413583E-04        0.827208E-04        0.385333E-04        0.246417E-05        0.410000E-04        0.149000E-13        0.149000E-13        0.340083E-13        0.379417E-05
  20180410        0.201833E-04        0.439708E-04        0.101000E-04        0.219833E-04        0.101000E-04        0.219833E-04        0.321000E-03        0.946583E-04        0.699833E-04       -0.246792E-04        0.460625E-03        0.313792E-03        0.400375E-04        0.857000E-06        0.354667E-03        0.298000E-13        0.391792E-04        0.225375E-05        0.414292E-04        0.828625E-04        0.386583E-04        0.242333E-05        0.410875E-04        0.149000E-13        0.149000E-13        0.341000E-13        0.377000E-05
  20180411        0.202000E-04        0.424417E-04        0.101000E-04        0.212250E-04        0.101000E-04        0.212250E-04        0.321458E-03        0.930708E-04        0.695958E-04       -0.234625E-04        0.459167E-03        0.312750E-03        0.399000E-04        0.856083E-06        0.353500E-03        0.298958E-13        0.392875E-04        0.221917E-05        0.415000E-04        0.830333E-04        0.387750E-04        0.238333E-05        0.411667E-04        0.149042E-13        0.149042E-13        0.341542E-13        0.374708E-05
  20180412        0.203000E-04        0.409958E-04        0.101042E-04        0.204958E-04        0.101042E-04        0.204958E-04        0.322000E-03        0.915583E-04        0.692333E-04       -0.223208E-04        0.457583E-03        0.311750E-03        0.397667E-04        0.855250E-06        0.352375E-03        0.299125E-13        0.394000E-04        0.218583E-05        0.416000E-04        0.831667E-04        0.389083E-04        0.234458E-05        0.412458E-04        0.150000E-13        0.150000E-13        0.342000E-13        0.372375E-05
  20180413        0.203042E-04        0.396208E-04        0.102000E-04        0.198083E-04        0.102000E-04        0.198083E-04        0.322000E-03        0.901125E-04        0.688750E-04       -0.212333E-04        0.456292E-03        0.310792E-03        0.396500E-04        0.854458E-06        0.351292E-03        0.300000E-13        0.395083E-04        0.215333E-05        0.416625E-04        0.833250E-04        0.390250E-04        0.230667E-05        0.413208E-04        0.150000E-13        0.150000E-13        0.342917E-13        0.370208E-05
  20180414        0.204000E-04        0.383167E-04        0.102000E-04        0.191583E-04        0.102000E-04        0.191583E-04        0.322000E-03        0.887417E-04        0.685417E-04       -0.202000E-04        0.454833E-03        0.309917E-03        0.395333E-04        0.853667E-06        0.350250E-03        0.300208E-13        0.396125E-04        0.212208E-05        0.417250E-04        0.834583E-04        0.391375E-04        0.227083E-05        0.414000E-04        0.150000E-13        0.150000E-13        0.343250E-13        0.368167E-05
  20180415        0.204000E-04        0.370583E-04        0.102000E-04        0.185250E-04        0.102000E-04        0.185250E-04        0.322000E-03        0.874375E-04        0.682208E-04       -0.192208E-04        0.453625E-03        0.309000E-03        0.394250E-04        0.852833E-06        0.349292E-03        0.301000E-13        0.397125E-04        0.209125E-05        0.418000E-04        0.836083E-04        0.392500E-04        0.223500E-05        0.414958E-04        0.150208E-13        0.150208E-13        0.344000E-13        0.366167E-05
  20180416        0.205000E-04        0.358750E-04        0.102000E-04        0.179417E-04        0.102000E-04        0.179417E-04        0.322083E-03        0.862000E-04        0.679125E-04       -0.182875E-04        0.452417E-03        0.308125E-03        0.393167E-04        0.852000E-06        0.348333E-03        0.301208E-13        0.398083E-04        0.206125E-05        0.418833E-04        0.837458E-04        0.393583E-04        0.220167E-05        0.415625E-04        0.151000E-13        0.151000E-13        0.344542E-13        0.364208E-05
  20180417        0.205000E-04        0.347458E-04        0.102917E-04        0.173708E-04        0.102917E-04        0.173708E-04        0.323000E-03        0.850167E-04        0.676125E-04       -0.174042E-04        0.451292E-03        0.307375E-03        0.392167E-04        0.851042E-06        0.347458E-03        0.302000E-13        0.399083E-04        0.203292E-05        0.419375E-04        0.838750E-04        0.394667E-04        0.216792E-05        0.416292E-04        0.151000E-13        0.151000E-13        0.345000E-13        0.362375E-05
  20180418        0.205792E-04        0.336708E-04        0.103000E-04        0.168333E-04        0.103000E-04        0.168333E-04        0.323000E-03        0.838958E-04        0.673167E-04       -0.165833E-04        0.450208E-03        0.306708E-03        0.391208E-04        0.850250E-06        0.346667E-03        0.302125E-13        0.400000E-04        0.200458E-05        0.420000E-04        0.840250E-04        0.395708E-04        0.213625E-05        0.417000E-04        0.151000E-13        0.151000E-13        0.345792E-13        0.360500E-05
  20180419        0.206000E-04        0.326375E-04        0.103000E-04        0.163167E-04        0.103000E-04        0.163167E-04        0.323000E-03        0.828208E-04        0.670417E-04       -0.157833E-04        0.449167E-03        0.306000E-03        0.390292E-04        0.849500E-06        0.345917E-03        0.303000E-13        0.401000E-04        0.197750E-05        0.420875E-04        0.841500E-04        0.396750E-04        0.210500E-05        0.417917E-04        0.151083E-13        0.151083E-13        0.346000E-13        0.358750E-05
  20180420        0.206417E-04        0.316458E-04        0.103000E-04        0.158292E-04        0.103000E-04        0.158292E-04        0.323000E-03        0.818042E-04        0.667792E-04       -0.150333E-04        0.448167E-03        0.305167E-03        0.389458E-04        0.848708E-06        0.345000E-03        0.303000E-13        0.401917E-04        0.195042E-05        0.421333E-04        0.842708E-04        0.397750E-04        0.207500E-05        0.418500E-04        0.152000E-13        0.152000E-13        0.346958E-13        0.357125E-05
  20180421        0.207000E-04        0.307083E-04        0.103208E-04        0.153542E-04        0.103208E-04        0.153542E-04        0.323000E-03        0.808333E-04        0.665125E-04       -0.143167E-04        0.447208E-03        0.304708E-03        0.388667E-04        0.847958E-06        0.344292E-03        0.304000E-13        0.402833E-04        0.192500E-05        0.422000E-04        0.844125E-04        0.398750E-04        0.204542E-05        0.419042E-04        0.152000E-13        0.152000E-13        0.347083E-13        0.355500E-05
  20180422        0.207000E-04        0.298042E-04        0.104000E-04        0.149000E-04        0.104000E-04        0.149000E-04        0.323000E-03        0.799125E-04        0.662750E-04       -0.136417E-04        0.446292E-03        0.304000E-03        0.387958E-04        0.847000E-06        0.343750E-03        0.304000E-13        0.403708E-04        0.190000E-05        0.422750E-04        0.845375E-04        0.399708E-04        0.201708E-05        0.420000E-04        0.152000E-13        0.152000E-13        0.348000E-13        0.353875E-05
  20180423        0.207917E-04        0.289417E-04        0.104000E-04        0.144750E-04        0.104000E-04        0.144750E-04        0.323000E-03        0.790292E-04        0.660250E-04       -0.130000E-04        0.445458E-03        0.303417E-03        0.387000E-04        0.846167E-06        0.343000E-03        0.304792E-13        0.404542E-04        0.187500E-05        0.423167E-04        0.846583E-04        0.400667E-04        0.198958E-05        0.420542E-04        0.152000E-13        0.152000E-13        0.348125E-13        0.352417E-05
  20180424        0.208000E-04        0.281167E-04        0.104000E-04        0.140583E-04        0.104000E-04        0.140583E-04        0.323000E-03        0.781833E-04        0.657958E-04       -0.124000E-04        0.444667E-03        0.303000E-03        0.386375E-04        0.845417E-06        0.342292E-03        0.305000E-13        0.405375E-04        0.185125E-05        0.424000E-04        0.847750E-04        0.401583E-04        0.196250E-05        0.421000E-04        0.152667E-13        0.152667E-13        0.349000E-13        0.350833E-05
  20180425        0.208208E-04        0.273208E-04        0.104000E-04        0.136625E-04        0.104000E-04        0.136625E-04        0.323000E-03        0.773833E-04        0.655708E-04       -0.118208E-04        0.443958E-03        0.302208E-03        0.385833E-04        0.844667E-06        0.341958E-03        0.305542E-13        0.406167E-04        0.182833E-05        0.424500E-04        0.849000E-04        0.402458E-04        0.193625E-05        0.422000E-04        0.153000E-13        0.153000E-13        0.349125E-13        0.349458E-05
  20180426        0.209000E-04        0.265625E-04        0.104000E-04        0.132833E-04        0.104000E-04        0.132833E-04        0.323000E-03        0.766292E-04        0.653500E-04       -0.112708E-04        0.443000E-03        0.302000E-03        0.385000E-04        0.843917E-06        0.341000E-03        0.306000E-13        0.407000E-04        0.180583E-05        0.425000E-04        0.850250E-04        0.403333E-04        0.191042E-05        0.422458E-04        0.153000E-13        0.153000E-13        0.350000E-13        0.348042E-05
  20180427        0.209000E-04        0.258333E-04        0.104750E-04        0.129167E-04        0.104750E-04        0.129167E-04        0.323000E-03        0.758917E-04        0.651375E-04       -0.107542E-04        0.442375E-03        0.301208E-03        0.384417E-04        0.843000E-06        0.340750E-03        0.306167E-13        0.407917E-04        0.178292E-05        0.425833E-04        0.851375E-04        0.404208E-04        0.188583E-05        0.423000E-04        0.153000E-13        0.153000E-13        0.350083E-13        0.346625E-05
  20180428        0.209292E-04        0.251292E-04        0.105000E-04        0.125625E-04        0.105000E-04        0.125625E-04        0.323000E-03        0.752000E-04        0.649333E-04       -0.102708E-04        0.441833E-03        0.301000E-03        0.384000E-04        0.842167E-06        0.340000E-03        0.307000E-13        0.408667E-04        0.176167E-05        0.426083E-04        0.852542E-04        0.405042E-04        0.186083E-05        0.423833E-04        0.153000E-13        0.153000E-13        0.351000E-13        0.345375E-05
  20180429        0.210000E-04        0.244625E-04        0.105000E-04        0.122333E-04        0.105000E-04        0.122333E-04        0.323000E-03        0.745333E-04        0.647333E-04       -0.980000E-05        0.441000E-03        0.300375E-03        0.383125E-04        0.841458E-06        0.339708E-03        0.307000E-13        0.409417E-04        0.174083E-05        0.427000E-04        0.853625E-04        0.406000E-04        0.183833E-05        0.424208E-04        0.153958E-13        0.153958E-13        0.351000E-13        0.344042E-05
  20180430        0.210000E-04        0.238125E-04        0.105000E-04        0.119083E-04        0.105000E-04        0.119083E-04        0.323000E-03        0.739000E-04        0.645417E-04       -0.936083E-05        0.440375E-03        0.300000E-03        0.382958E-04        0.840708E-06        0.339000E-03        0.307708E-13        0.410083E-04        0.172000E-05        0.427292E-04        0.854750E-04        0.406833E-04        0.181458E-05        0.425000E-04        0.154000E-13        0.154000E-13        0.351958E-13        0.342708E-05
  20180501        0.210125E-04        0.232000E-04        0.105000E-04        0.116000E-04        0.105000E-04        0.116000E-04        0.323000E-03        0.733000E-04        0.643500E-04       -0.894375E-05        0.440000E-03        0.299750E-03        0.382000E-04        0.840000E-06        0.338875E-03        0.308000E-13        0.411000E-04        0.170000E-05        0.428000E-04        0.855875E-04        0.407625E-04        0.179208E-05        0.425500E-04        0.154000E-13        0.154000E-13        0.352000E-13        0.341500E-05
  20180502        0.211000E-04        0.226000E-04        0.105000E-04        0.113000E-04        0.105000E-04        0.113000E-04        0.323000E-03        0.727167E-04        0.641667E-04       -0.854875E-05        0.439042E-03        0.299000E-03        0.381917E-04        0.839000E-06        0.338000E-03        0.308208E-13        0.411750E-04        0.168083E-05        0.428500E-04        0.857000E-04        0.408375E-04        0.177042E-05        0.426000E-04        0.154000E-13        0.154000E-13        0.352792E-13        0.340333E-05
  20180503        0.211000E-04        0.220208E-04        0.105458E-04        0.110083E-04        0.105458E-04        0.110083E-04        0.323000E-03        0.721667E-04        0.639917E-04       -0.817250E-05        0.438833E-03        0.299000E-03        0.381000E-04        0.838292E-06        0.338000E-03        0.309000E-13        0.412375E-04        0.166167E-05        0.429000E-04        0.858083E-04        0.409083E-04        0.174917E-05        0.426792E-04        0.154000E-13        0.154000E-13        0.353000E-13        0.339208E-05
  20180504        0.211000E-04        0.214667E-04        0.106000E-04        0.107292E-04        0.106000E-04        0.107292E-04        0.323000E-03        0.716375E-04        0.638167E-04       -0.781833E-05        0.438000E-03        0.298375E-03        0.381000E-04        0.837542E-06        0.337208E-03        0.309000E-13        0.413000E-04        0.164292E-05        0.429625E-04        0.859167E-04        0.410000E-04        0.172833E-05        0.427000E-04        0.154917E-13        0.154917E-13        0.353542E-13        0.337958E-05
  20180505        0.211708E-04        0.209333E-04        0.106000E-04        0.104667E-04        0.106000E-04        0.104667E-04        0.323000E-03        0.711292E-04        0.636500E-04       -0.748167E-05        0.437750E-03        0.298000E-03        0.380083E-04        0.836833E-06        0.337000E-03        0.309583E-13        0.414000E-04        0.162458E-05        0.430000E-04        0.860208E-04        0.410792E-04        0.170833E-05        0.428000E-04        0.155000E-13        0.155000E-13        0.354000E-13        0.336833E-05
  20180506        0.212000E-04        0.204167E-04        0.106000E-04        0.102083E-04        0.106000E-04        0.102083E-04        0.323000E-03        0.706500E-04        0.634792E-04       -0.716167E-05        0.437000E-03        0.298000E-03        0.380000E-04        0.836000E-06        0.336750E-03        0.310000E-13        0.414583E-04        0.160625E-05        0.430750E-04        0.861250E-04        0.411458E-04        0.168833E-05        0.428208E-04        0.155000E-13        0.155000E-13        0.354250E-13        0.335750E-05
  20180507        0.212000E-04        0.199292E-04        0.106000E-04        0.996250E-05        0.106000E-04        0.996250E-05        0.323000E-03        0.701833E-04        0.633292E-04       -0.685875E-05        0.436833E-03        0.297333E-03        0.379417E-04        0.835125E-06        0.336000E-03        0.310000E-13        0.415125E-04        0.158917E-05        0.431000E-04        0.862292E-04        0.412083E-04        0.166875E-05        0.429000E-04        0.155000E-13        0.155000E-13        0.355000E-13        0.334667E-05
  20180508        0.212000E-04        0.194500E-04        0.106000E-04        0.972500E-05        0.106000E-04        0.972500E-05        0.323000E-03        0.697333E-04        0.631583E-04       -0.657167E-05        0.436000E-03        0.297000E-03        0.379000E-04        0.834458E-06        0.336000E-03        0.310917E-13        0.416000E-04        0.157250E-05        0.431792E-04        0.863292E-04        0.413000E-04        0.165000E-05        0.429333E-04        0.155000E-13        0.155000E-13        0.355000E-13        0.333625E-05
  20180509        0.212958E-04        0.189833E-04        0.106000E-04        0.949083E-05        0.106000E-04        0.949083E-05        0.323000E-03        0.693125E-04        0.630167E-04       -0.630000E-05        0.436000E-03        0.297000E-03        0.378958E-04        0.833750E-06        0.335583E-03        0.311000E-13        0.416625E-04        0.155542E-05        0.432000E-04        0.864292E-04        0.413708E-04        0.163167E-05        0.430000E-04        0.155542E-13        0.155542E-13        0.355875E-13        0.332583E-05
  20180510        0.213000E-04        0.185333E-04        0.106000E-04        0.926833E-05        0.106000E-04        0.926833E-05        0.323000E-03        0.689000E-04        0.628583E-04       -0.604125E-05        0.435042E-03        0.296583E-03        0.378000E-04        0.833000E-06        0.335000E-03        0.311125E-13        0.417125E-04        0.153875E-05        0.432792E-04        0.865292E-04        0.414250E-04        0.161375E-05        0.430458E-04        0.156000E-13        0.156000E-13        0.356000E-13        0.331583E-05
  20180511        0.213000E-04        0.181083E-04        0.106917E-04        0.905375E-05        0.106917E-04        0.905375E-05        0.323000E-03        0.685125E-04        0.627208E-04       -0.579500E-05        0.435000E-03        0.296000E-03        0.378000E-04        0.832042E-06        0.335000E-03        0.312000E-13        0.418000E-04        0.152375E-05        0.433000E-04        0.866250E-04        0.415000E-04        0.159542E-05        0.431000E-04        0.156000E-13        0.156000E-13        0.356417E-13        0.330583E-05
  20180512        0.213000E-04        0.176917E-04        0.107000E-04        0.884625E-05        0.107000E-04        0.884625E-05        0.323000E-03        0.681417E-04        0.625625E-04       -0.556583E-05        0.434458E-03        0.296000E-03        0.377708E-04        0.831375E-06        0.334667E-03        0.312000E-13        0.418583E-04        0.150667E-05        0.433750E-04        0.867208E-04        0.415833E-04        0.157833E-05        0.431500E-04        0.156000E-13        0.156000E-13        0.357000E-13        0.329583E-05
  20180513        0.213833E-04        0.172833E-04        0.107000E-04        0.864458E-05        0.107000E-04        0.864458E-05        0.323000E-03        0.677750E-04        0.624375E-04       -0.534542E-05        0.434000E-03        0.296000E-03        0.377000E-04        0.830667E-06        0.334000E-03        0.312250E-13        0.419000E-04        0.149250E-05        0.434000E-04        0.868167E-04        0.416333E-04        0.156208E-05        0.432000E-04        0.156000E-13        0.156000E-13        0.357000E-13        0.328625E-05
  20180514        0.214000E-04        0.169042E-04        0.107000E-04        0.845042E-05        0.107000E-04        0.845042E-05        0.323000E-03        0.674292E-04        0.622875E-04       -0.513750E-05        0.434000E-03        0.295250E-03        0.377000E-04        0.830000E-06        0.334000E-03        0.313000E-13        0.419958E-04        0.147625E-05        0.434625E-04        0.869125E-04        0.417000E-04        0.154500E-05        0.432500E-04        0.156000E-13        0.156000E-13        0.357917E-13        0.327708E-05
  20180515        0.214000E-04        0.165250E-04        0.107000E-04        0.826208E-05        0.107000E-04        0.826208E-05        0.323000E-03        0.670958E-04        0.621542E-04       -0.493958E-05        0.433042E-03        0.295000E-03        0.376708E-04        0.829000E-06        0.334000E-03        0.313000E-13        0.420375E-04        0.146333E-05        0.435000E-04        0.870042E-04        0.417833E-04        0.152875E-05        0.433000E-04        0.156792E-13        0.156792E-13        0.358000E-13        0.326750E-05
  20180516        0.214000E-04        0.161625E-04        0.107000E-04        0.808083E-05        0.107000E-04        0.808083E-05        0.323000E-03        0.667750E-04        0.620292E-04       -0.475167E-05        0.433000E-03        0.295000E-03        0.376000E-04        0.828333E-06        0.333083E-03        0.313292E-13        0.421000E-04        0.144708E-05        0.435500E-04        0.871000E-04        0.418250E-04        0.151375E-05        0.433458E-04        0.157000E-13        0.157000E-13        0.358333E-13        0.325875E-05
  20180517        0.214250E-04        0.158083E-04        0.107000E-04        0.790500E-05        0.107000E-04        0.790500E-05        0.322042E-03        0.664625E-04        0.618875E-04       -0.457417E-05        0.432792E-03        0.295000E-03        0.376000E-04        0.827667E-06        0.333000E-03        0.314000E-13        0.421708E-04        0.143417E-05        0.436000E-04        0.871958E-04        0.419000E-04        0.149708E-05        0.434000E-04        0.157000E-13        0.157000E-13        0.359000E-13        0.324958E-05
  20180518        0.215000E-04        0.154667E-04        0.107000E-04        0.773458E-05        0.107000E-04        0.773458E-05        0.322000E-03        0.661708E-04        0.617625E-04       -0.440500E-05        0.432000E-03        0.294292E-03        0.375958E-04        0.827000E-06        0.333000E-03        0.314000E-13        0.422000E-04        0.142000E-05        0.436292E-04        0.872875E-04        0.419667E-04        0.148333E-05        0.434375E-04        0.157000E-13        0.157000E-13        0.359000E-13        0.324000E-05
  20180519        0.215000E-04        0.151417E-04        0.107000E-04        0.757000E-05        0.107000E-04        0.757000E-05        0.322000E-03        0.658833E-04        0.616417E-04       -0.424500E-05        0.432000E-03        0.294000E-03        0.375000E-04        0.826000E-06        0.332792E-03        0.314208E-13        0.423000E-04        0.140583E-05        0.437000E-04        0.873750E-04        0.420083E-04        0.146667E-05        0.435000E-04        0.157000E-13        0.157000E-13        0.359667E-13        0.323083E-05
  20180520        0.215000E-04        0.148208E-04        0.107750E-04        0.741000E-05        0.107750E-04        0.741000E-05        0.322000E-03        0.656042E-04        0.615208E-04       -0.409417E-05        0.431750E-03        0.294000E-03        0.375000E-04        0.825333E-06        0.332000E-03        0.315000E-13        0.423292E-04        0.139333E-05        0.437042E-04        0.874625E-04        0.421000E-04        0.145375E-05        0.435250E-04        0.157000E-13        0.157000E-13        0.360000E-13        0.322250E-05
  20180521        0.215000E-04        0.145125E-04        0.108000E-04        0.725500E-05        0.108000E-04        0.725500E-05        0.322000E-03        0.653375E-04        0.613875E-04       -0.394958E-05        0.431000E-03        0.294000E-03        0.375000E-04        0.824667E-06        0.332000E-03        0.315000E-13        0.424000E-04        0.138000E-05        0.438000E-04        0.875458E-04        0.421417E-04        0.143875E-05        0.436000E-04        0.157625E-13        0.157625E-13        0.360000E-13        0.321417E-05
  20180522        0.215125E-04        0.142125E-04        0.108000E-04        0.710458E-05        0.108000E-04        0.710458E-05        0.322000E-03        0.650875E-04        0.612667E-04       -0.381333E-05        0.431000E-03        0.293708E-03        0.374500E-04        0.824000E-06        0.332000E-03        0.315000E-13        0.424500E-04        0.136667E-05        0.438000E-04        0.876333E-04        0.422000E-04        0.142500E-05        0.436042E-04        0.158000E-13        0.158000E-13        0.360917E-13        0.320583E-05
  20180523        0.216000E-04        0.139167E-04        0.108000E-04        0.695917E-05        0.108000E-04        0.695917E-05        0.322000E-03        0.648375E-04        0.611542E-04       -0.368333E-05        0.430917E-03        0.293000E-03        0.374000E-04        0.823000E-06        0.331833E-03        0.316000E-13        0.425000E-04        0.135458E-05        0.438750E-04        0.877167E-04        0.422708E-04        0.141167E-05        0.437000E-04        0.158000E-13        0.158000E-13        0.361000E-13        0.319792E-05
  20180524        0.216000E-04        0.136333E-04        0.108000E-04        0.681750E-05        0.108000E-04        0.681750E-05        0.321958E-03        0.646000E-04        0.610375E-04       -0.356000E-05        0.430000E-03        0.293000E-03        0.374000E-04        0.822375E-06        0.331000E-03        0.316000E-13        0.425708E-04        0.134292E-05        0.439000E-04        0.878000E-04        0.423000E-04        0.139708E-05        0.437000E-04        0.158000E-13        0.158000E-13        0.361083E-13        0.319000E-05
  20180525        0.216000E-04        0.133625E-04        0.108000E-04        0.668083E-05        0.108000E-04        0.668083E-05        0.321000E-03        0.643708E-04        0.609250E-04       -0.344375E-05        0.430000E-03        0.293000E-03        0.374000E-04        0.821708E-06        0.331000E-03        0.316000E-13        0.426000E-04        0.133000E-05        0.439375E-04        0.878958E-04        0.424000E-04        0.138458E-05        0.437792E-04        0.158000E-13        0.158000E-13        0.362000E-13        0.318000E-05
  20180526        0.216000E-04        0.130958E-04        0.108000E-04        0.654792E-05        0.108000E-04        0.654792E-05        0.321000E-03        0.641375E-04        0.608125E-04       -0.333375E-05        0.430000E-03        0.293000E-03        0.373250E-04        0.821000E-06        0.331000E-03        0.316708E-13        0.426833E-04        0.131792E-05        0.440000E-04        0.879792E-04        0.424208E-04        0.137250E-05        0.438000E-04        0.158000E-13        0.158000E-13        0.362000E-13        0.317250E-05
  20180527        0.216000E-04        0.128333E-04        0.108000E-04        0.641833E-05        0.108000E-04        0.641833E-05        0.321000E-03        0.639208E-04        0.606958E-04       -0.322792E-05        0.429208E-03        0.292542E-03        0.373000E-04        0.820083E-06        0.331000E-03        0.317000E-13        0.427000E-04        0.130625E-05        0.440000E-04        0.880542E-04        0.425000E-04        0.135833E-05        0.438458E-04        0.158042E-13        0.158042E-13        0.362167E-13        0.316500E-05
  20180528        0.216292E-04        0.125917E-04        0.108000E-04        0.629333E-05        0.108000E-04        0.629333E-05        0.321000E-03        0.637167E-04        0.605833E-04       -0.312833E-05        0.429000E-03        0.292000E-03        0.373000E-04        0.819417E-06        0.330167E-03        0.317000E-13        0.427958E-04        0.129500E-05        0.440958E-04        0.881333E-04        0.425417E-04        0.134625E-05        0.439000E-04        0.159000E-13        0.159000E-13        0.363000E-13        0.315792E-05
  20180529        0.217000E-04        0.123375E-04        0.108000E-04        0.617000E-05        0.108000E-04        0.617000E-05        0.321000E-03        0.635083E-04        0.604750E-04       -0.303333E-05        0.429000E-03        0.292000E-03        0.373000E-04        0.818792E-06        0.330000E-03        0.317292E-13        0.428000E-04        0.128417E-05        0.441000E-04        0.882083E-04        0.426000E-04        0.133458E-05        0.439125E-04        0.159000E-13        0.159000E-13        0.363000E-13        0.315000E-05
  20180530        0.217000E-04        0.121042E-04        0.108000E-04        0.605292E-05        0.108000E-04        0.605292E-05        0.321000E-03        0.633125E-04        0.603667E-04       -0.294375E-05        0.428667E-03        0.292000E-03        0.372167E-04        0.818000E-06        0.330000E-03        0.318000E-13        0.429000E-04        0.127292E-05        0.441458E-04        0.883000E-04        0.426542E-04        0.132292E-05        0.440000E-04        0.159000E-13        0.159000E-13        0.363125E-13        0.314042E-05
