OBJ_critical=   0.552
    9   352       2 0.296     0.299     0.293E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0301    0.5000    0.1000    0.2000    0.0499    0.2933    0.4884    0.5969    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000

 LOOP TRIALS COMPLXS  BESTF   WORSTF   PAR-RNG        LF0        r0       VP1       VP2        VM       KP1       KP2        KM      Qmax       Kba      Kdes        rE       pEP      fpEM        fD        gD        Vg     alpha        KD        Yg      Ygsl      wdie     gamma      beta     WPA2D       tau     wdorm
   10   384       2 0.294     0.298     0.313E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0281    0.5000    0.1000    0.2000    0.0500    0.2973    0.4826    0.5988    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   11   420       2 0.294     0.297     0.294E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0279    0.5000    0.1000    0.2000    0.0499    0.3036    0.4944    0.5980    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   12   456       2 0.293     0.296     0.181E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0266    0.5000    0.1000    0.2000    0.0498    0.3093    0.4963    0.5996    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   13   490       2 0.293     0.294     0.161E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0253    0.5000    0.1000    0.2000    0.0499    0.3138    0.4990    0.5991    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   14   523       2 0.292     0.294     0.169E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0235    0.5000    0.1000    0.2000    0.0499    0.3215    0.4994    0.5989    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000

 LOOP TRIALS COMPLXS  BESTF   WORSTF   PAR-RNG        LF0        r0       VP1       VP2        VM       KP1       KP2        KM      Qmax       Kba      Kdes        rE       pEP      fpEM        fD        gD        Vg     alpha        KD        Yg      Ygsl      wdie     gamma      beta     WPA2D       tau     wdorm
   15   557       2 0.292     0.294     0.204E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0235    0.5000    0.1000    0.2000    0.0499    0.3215    0.4994    0.5996    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   16   597       2 0.292     0.294     0.116E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0245    0.5000    0.1000    0.2000    0.0499    0.3182    0.4992    0.5996    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   17   633       2 0.292     0.293     0.574E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0244    0.5000    0.1000    0.2000    0.0499    0.3187    0.4999    0.5996    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   18   668       2 0.292     0.292     0.580E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0233    0.5000    0.1000    0.2000    0.0500    0.3226    0.4999    0.5998    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   19   704       2 0.292     0.292     0.604E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0230    0.5000    0.1000    0.2000    0.0500    0.3240    0.5000    0.5999    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000

 LOOP TRIALS COMPLXS  BESTF   WORSTF   PAR-RNG        LF0        r0       VP1       VP2        VM       KP1       KP2        KM      Qmax       Kba      Kdes        rE       pEP      fpEM        fD        gD        Vg     alpha        KD        Yg      Ygsl      wdie     gamma      beta     WPA2D       tau     wdorm
   20   746       2 0.292     0.292     0.282E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0232    0.5000    0.1000    0.2000    0.0500    0.3233    0.4998    0.6000    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   21   786       2 0.292     0.292     0.181E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0228    0.5000    0.1000    0.2000    0.0500    0.3248    0.4999    0.6000    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   22   827       2 0.292     0.292     0.160E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0228    0.5000    0.1000    0.2000    0.0500    0.3248    0.4999    0.6000    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   23   872       2 0.292     0.293     0.107E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0228    0.5000    0.1000    0.2000    0.0500    0.3248    0.4999    0.6000    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   24   912       2 0.292     0.292     0.857E-03    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0229    0.5000    0.1000    0.2000    0.0500    0.3247    0.5000    0.6000    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000

 LOOP TRIALS COMPLXS  BESTF   WORSTF   PAR-RNG        LF0        r0       VP1       VP2        VM       KP1       KP2        KM      Qmax       Kba      Kdes        rE       pEP      fpEM        fD        gD        Vg     alpha        KD        Yg      Ygsl      wdie     gamma      beta     WPA2D       tau     wdorm
    0    26       2 0.353      4.57     0.922        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0264    0.5000    0.1000    0.2000    0.0410    0.2589    0.3741    0.4497    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    1    62       2 0.353      3.84    O0.752        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0264    0.5000    0.1000    0.2000    0.0410    0.2589    0.3741    0.4497    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    2    99       2 0.330     0.444     0.545        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0281    0.5000    0.1000    0.2000    0.0486    0.2222    0.3575    0.5717    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    3   138       2 0.318     0.375     0.337        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0285    0.5000    0.1000    0.2000    0.0459    0.2858    0.4891    0.4957    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    4   169       2 0.310     0.348     0.285        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0231    0.5000    0.1000    0.2000    0.0444    0.3269    0.4930    0.5493    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000

 LOOP TRIALS COMPLXS  BESTF   WORSTF   PAR-RNG        LF0        r0       VP1       VP2        VM       KP1       KP2        KM      Qmax       Kba      Kdes        rE       pEP      fpEM        fD        gD        Vg     alpha        KD        Yg      Ygsl      wdie     gamma      beta     WPA2D       tau     wdorm
    5   204       2 0.301     0.344     0.263        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0188    0.5000    0.1000    0.2000    0.0457    0.3582    0.4567    0.5974    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    6   250       2 0.301     0.344     0.191        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0188    0.5000    0.1000    0.2000    0.0457    0.3582    0.4567    0.5974    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    7   287       2 0.295     0.312     0.124        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0200    0.5000    0.1000    0.2000    0.0469    0.3572    0.4997    0.5930    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    8   322       2 0.295     0.312     0.125        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0184    0.5000    0.1000    0.2000    0.0471    0.3638    0.4994    0.5980    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    9   360       2 0.295     0.303     0.468E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0184    0.5000    0.1000    0.2000    0.0471    0.3638    0.4994    0.5980    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000

 LOOP TRIALS COMPLXS  BESTF   WORSTF   PAR-RNG        LF0        r0       VP1       VP2        VM       KP1       KP2        KM      Qmax       Kba      Kdes        rE       pEP      fpEM        fD        gD        Vg     alpha        KD        Yg      Ygsl      wdie     gamma      beta     WPA2D       tau     wdorm
   10   399       2 0.295     0.303     0.433E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0175    0.5000    0.1000    0.2000    0.0477    0.3697    0.4996    0.5988    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   11   433       2 0.294     0.296     0.347E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0183    0.5000    0.1000    0.2000    0.0474    0.3654    0.4999    0.5997    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   12   471       2 0.294     0.296     0.326E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0183    0.5000    0.1000    0.2000    0.0474    0.3654    0.4999    0.5997    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   13   515       2 0.294     0.295     0.118E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0178    0.5000    0.1000    0.2000    0.0476    0.3666    0.4993    0.5998    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   14   554       2 0.294     0.294     0.796E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0179    0.5000    0.1000    0.2000    0.0477    0.3660    0.4995    0.5994    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000

 LOOP TRIALS COMPLXS  BESTF   WORSTF   PAR-RNG        LF0        r0       VP1       VP2        VM       KP1       KP2        KM      Qmax       Kba      Kdes        rE       pEP      fpEM        fD        gD        Vg     alpha        KD        Yg      Ygsl      wdie     gamma      beta     WPA2D       tau     wdorm
   15   593       2 0.293     0.294     0.796E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0182    0.5000    0.1000    0.2000    0.0477    0.3642    0.4996    0.5999    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   16   623       2 0.293     0.294     0.856E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0185    0.5000    0.1000    0.2000    0.0483    0.3581    0.4996    0.5998    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   17   655       2 0.293     0.294     0.992E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0183    0.5000    0.1000    0.2000    0.0491    0.3532    0.4991    0.5999    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   18   688       2 0.292     0.293     0.915E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0195    0.5000    0.1000    0.2000    0.0496    0.3432    0.4996    0.6000    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   19   726       2 0.292     0.293     0.631E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0196    0.5000    0.1000    0.2000    0.0499    0.3409    0.4993    0.6000    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000

 LOOP TRIALS COMPLXS  BESTF   WORSTF   PAR-RNG        LF0        r0       VP1       VP2        VM       KP1       KP2        KM      Qmax       Kba      Kdes        rE       pEP      fpEM        fD        gD        Vg     alpha        KD        Yg      Ygsl      wdie     gamma      beta     WPA2D       tau     wdorm
   20   767       2 0.292     0.293     0.429E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0198    0.5000    0.1000    0.2000    0.0500    0.3395    0.4997    0.5999    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   21   807       2 0.292     0.292     0.462E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0198    0.5000    0.1000    0.2000    0.0500    0.3395    0.4997    0.5999    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   22   848       2 0.292     0.292     0.453E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0198    0.5000    0.1000    0.2000    0.0500    0.3395    0.4997    0.5999    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   23   889       2 0.292     0.292     0.457E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0204    0.5000    0.1000    0.2000    0.0500    0.3365    0.4999    0.5999    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   24   935       2 0.292     0.292     0.179E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0204    0.5000    0.1000    0.2000    0.0500    0.3361    0.5000    0.5999    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000

 LOOP TRIALS COMPLXS  BESTF   WORSTF   PAR-RNG        LF0        r0       VP1       VP2        VM       KP1       KP2        KM      Qmax       Kba      Kdes        rE       pEP      fpEM        fD        gD        Vg     alpha        KD        Yg      Ygsl      wdie     gamma      beta     WPA2D       tau     wdorm
   25   978       2 0.292     0.292     0.121E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0204    0.5000    0.1000    0.2000    0.0500    0.3361    0.5000    0.5999    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   26  1020       2 0.292     0.292     0.677E-03    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0204    0.5000    0.1000    0.2000    0.0500    0.3361    0.5000    0.5999    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000

 LOOP TRIALS COMPLXS  BESTF   WORSTF   PAR-RNG        LF0        r0       VP1       VP2        VM       KP1       KP2        KM      Qmax       Kba      Kdes        rE       pEP      fpEM        fD        gD        Vg     alpha        KD        Yg      Ygsl      wdie     gamma      beta     WPA2D       tau     wdorm
    0    26       2 0.448      2.60     0.943        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0033    0.5000    0.1000    0.2000    0.0270    0.4795    0.2922    0.4600    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    1    61       2 0.373     0.819     0.743        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0070    0.5000    0.1000    0.2000    0.0298    0.4795    0.3517    0.4600    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    2   100       2 0.361     0.645     0.603        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0070    0.5000    0.1000    0.2000    0.0316    0.4795    0.4243    0.4600    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    3   138       2 0.328     0.437     0.403        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0148    0.5000    0.1000    0.2000    0.0419    0.3479    0.4336    0.5088    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    4   174       2 0.303     0.437     0.433        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0186    0.5000    0.1000    0.2000    0.0461    0.3488    0.4919    0.5882    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000

 LOOP TRIALS COMPLXS  BESTF   WORSTF   PAR-RNG        LF0        r0       VP1       VP2        VM       KP1       KP2        KM      Qmax       Kba      Kdes        rE       pEP      fpEM        fD        gD        Vg     alpha        KD        Yg      Ygsl      wdie     gamma      beta     WPA2D       tau     wdorm
    5   210       2 0.298     0.437     0.425        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0115    0.5000    0.1000    0.2000    0.0467    0.4125    0.4926    0.5942    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    6   245       2 0.296     0.316     0.149        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0161    0.5000    0.1000    0.2000    0.0492    0.3561    0.4831    0.5970    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    7   282       2 0.296     0.303     0.733E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0161    0.5000    0.1000    0.2000    0.0492    0.3561    0.4831    0.5970    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    8   321       2 0.295     0.299     0.648E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0149    0.5000    0.1000    0.2000    0.0478    0.3838    0.4977    0.5980    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    9   359       2 0.294     0.299     0.588E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0161    0.5000    0.1000    0.2000    0.0498    0.3571    0.4864    0.5994    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000

 LOOP TRIALS COMPLXS  BESTF   WORSTF   PAR-RNG        LF0        r0       VP1       VP2        VM       KP1       KP2        KM      Qmax       Kba      Kdes        rE       pEP      fpEM        fD        gD        Vg     alpha        KD        Yg      Ygsl      wdie     gamma      beta     WPA2D       tau     wdorm
   10   397       2 0.294     0.297     0.500E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0152    0.5000    0.1000    0.2000    0.0493    0.3698    0.4972    0.5966    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   11   433       2 0.293     0.297     0.503E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0164    0.5000    0.1000    0.2000    0.0498    0.3576    0.4940    0.5988    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   12   469       2 0.293     0.295     0.223E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0163    0.5000    0.1000    0.2000    0.0500    0.3580    0.4965    0.5984    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   13   508       2 0.293     0.295     0.178E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0172    0.5000    0.1000    0.2000    0.0498    0.3544    0.4977    0.5997    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   14   547       2 0.292     0.295     0.155E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0169    0.5000    0.1000    0.2000    0.0500    0.3558    0.4991    0.5996    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000

 LOOP TRIALS COMPLXS  BESTF   WORSTF   PAR-RNG        LF0        r0       VP1       VP2        VM       KP1       KP2        KM      Qmax       Kba      Kdes        rE       pEP      fpEM        fD        gD        Vg     alpha        KD        Yg      Ygsl      wdie     gamma      beta     WPA2D       tau     wdorm
   15   587       2 0.292     0.293     0.987E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0177    0.5000    0.1000    0.2000    0.0500    0.3513    0.5000    0.5999    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   16   623       2 0.292     0.293     0.583E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0174    0.5000    0.1000    0.2000    0.0500    0.3528    0.4997    0.5998    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   17   663       2 0.292     0.292     0.291E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0174    0.5000    0.1000    0.2000    0.0500    0.3528    0.4997    0.5999    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   18   701       2 0.292     0.292     0.193E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0176    0.5000    0.1000    0.2000    0.0500    0.3515    0.4999    0.5998    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   19   737       2 0.292     0.292     0.149E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0176    0.5000    0.1000    0.2000    0.0500    0.3516    0.4999    0.5999    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000

 LOOP TRIALS COMPLXS  BESTF   WORSTF   PAR-RNG        LF0        r0       VP1       VP2        VM       KP1       KP2        KM      Qmax       Kba      Kdes        rE       pEP      fpEM        fD        gD        Vg     alpha        KD        Yg      Ygsl      wdie     gamma      beta     WPA2D       tau     wdorm
   20   771       2 0.292     0.292     0.127E-02    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0177    0.5000    0.1000    0.2000    0.0500    0.3510    0.4999    0.6000    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
   21   811       2 0.292     0.292     0.585E-03    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0177    0.5000    0.1000    0.2000    0.0500    0.3514    0.4999    0.6000    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000

 LOOP TRIALS COMPLXS  BESTF   WORSTF   PAR-RNG        LF0        r0       VP1       VP2        VM       KP1       KP2        KM      Qmax       Kba      Kdes        rE       pEP      fpEM        fD        gD        Vg     alpha        KD        Yg      Ygsl      wdie     gamma      beta     WPA2D       tau     wdorm
    0    26       2 0.404      3.65     0.907        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0466    0.5000    0.1000    0.2000    0.0239    0.4602    0.4871    0.5570    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    1    55       2 0.371     0.833     0.745        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0298    0.5000    0.1000    0.2000    0.0205    0.4602    0.2819    0.5570    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    2    94       2 0.323     0.833     0.513        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0129    0.5000    0.1000    0.2000    0.0363    0.4432    0.4766    0.5795    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    3   131       2 0.316     0.676     0.352        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0129    0.5000    0.1000    0.2000    0.0429    0.4432    0.4766    0.5846    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    4   170       2 0.310     0.465     0.254        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0164    0.5000    0.1000    0.2000    0.0362    0.4420    0.4921    0.5811    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000

 LOOP TRIALS COMPLXS  BESTF   WORSTF   PAR-RNG        LF0        r0       VP1       VP2        VM       KP1       KP2        KM      Qmax       Kba      Kdes        rE       pEP      fpEM        fD        gD        Vg     alpha        KD        Yg      Ygsl      wdie     gamma      beta     WPA2D       tau     wdorm
    5   205       2 0.299     0.365     0.234        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0119    0.5000    0.1000    0.2000    0.0438    0.4297    0.4950    0.5930    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    6   242       2 0.299     0.314     0.106        0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0119    0.5000    0.1000    0.2000    0.0453    0.4162    0.4945    0.5958    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    7   277       2 0.296     0.311     0.975E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0119    0.5000    0.1000    0.2000    0.0464    0.4162    0.4995    0.5958    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
    8   316       2 0.296     0.306     0.613E-01    0.3000    0.1000   75.0000   75.0000   75.0000  100.0000    6.0000  492.0000    2.5000    6.0000    0.0060    0.0100    0.0125    0.5000    0.1000    0.2000    0.0464    0.4090    0.4995    0.5997    0.0100    1.2000    1.0000    0.0010    0.4000    0.2500    4.0000
