 Simulation_Period = 20180101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                 SOC                POC1                POC2                 MOC                 QOC                 DOC                 MBC                MBCA                MBCD            ENZ_POC1            ENZ_POC2             ENZ_MOC             CO2_TOT              SOC_I1             POC1_I1             POC2_I1              MOC_I1              QOC_I1              DOC_I1              MBC_I1             MBCA_I1             MBCD_I1         ENZ_POC1_I1         ENZ_POC2_I1          ENZ_MOC_I1          CO2_TOT_I1              SOC_I2             POC1_I2             POC2_I2              MOC_I2              QOC_I2              DOC_I2              MBC_I2             MBCA_I2             MBCD_I2         ENZ_POC1_I2         ENZ_POC2_I2          ENZ_MOC_I2          CO2_TOT_I2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20180302        0.738750E+01        0.109208E+01        0.120750E+00        0.607417E+01        0.977167E-01        0.405167E-02        0.486875E+00        0.372375E+00        0.114333E+00        0.365208E-02        0.506125E-03        0.415833E-02        0.126458E+01        0.738750E+01        0.109208E+01        0.120750E+00        0.607417E+01        0.977167E-01        0.405167E-02        0.486875E+00        0.372375E+00        0.114333E+00        0.365208E-02        0.506125E-03        0.415833E-02        0.126458E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180303        0.737000E+01        0.109000E+01        0.115583E+00        0.606667E+01        0.941208E-01        0.396375E-02        0.489250E+00        0.375000E+00        0.114000E+00        0.370667E-02        0.488083E-03        0.419458E-02        0.127875E+01        0.737000E+01        0.109000E+01        0.115583E+00        0.606667E+01        0.941208E-01        0.396375E-02        0.489250E+00        0.375000E+00        0.114000E+00        0.370667E-02        0.488083E-03        0.419458E-02        0.127875E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180304        0.735333E+01        0.109000E+01        0.110792E+00        0.605875E+01        0.906958E-01        0.388292E-02        0.491667E+00        0.377500E+00        0.114000E+00        0.375833E-02        0.471042E-03        0.422917E-02        0.129417E+01        0.735333E+01        0.109000E+01        0.110792E+00        0.605875E+01        0.906958E-01        0.388292E-02        0.491667E+00        0.377500E+00        0.114000E+00        0.375833E-02        0.471042E-03        0.422917E-02        0.129417E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180305        0.733583E+01        0.109000E+01        0.106292E+00        0.605000E+01        0.874375E-01        0.380875E-02        0.493917E+00        0.380000E+00        0.114000E+00        0.380833E-02        0.455000E-03        0.426333E-02        0.130792E+01        0.733583E+01        0.109000E+01        0.106292E+00        0.605000E+01        0.874375E-01        0.380875E-02        0.493917E+00        0.380000E+00        0.114000E+00        0.380833E-02        0.455000E-03        0.426333E-02        0.130792E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180306        0.731958E+01        0.109000E+01        0.102167E+00        0.604042E+01        0.843500E-01        0.373958E-02        0.496125E+00        0.382292E+00        0.114000E+00        0.385542E-02        0.439917E-03        0.429542E-02        0.132375E+01        0.731958E+01        0.109000E+01        0.102167E+00        0.604042E+01        0.843500E-01        0.373958E-02        0.496125E+00        0.382292E+00        0.114000E+00        0.385542E-02        0.439917E-03        0.429542E-02        0.132375E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180307        0.730375E+01        0.109000E+01        0.983333E-01        0.603208E+01        0.814042E-01        0.367542E-02        0.498250E+00        0.384708E+00        0.114000E+00        0.390083E-02        0.425625E-03        0.432667E-02        0.133667E+01        0.730375E+01        0.109000E+01        0.983333E-01        0.603208E+01        0.814042E-01        0.367542E-02        0.498250E+00        0.384708E+00        0.114000E+00        0.390083E-02        0.425625E-03        0.432667E-02        0.133667E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180308        0.728625E+01        0.109000E+01        0.947458E-01        0.602292E+01        0.786042E-01        0.361583E-02        0.500333E+00        0.386917E+00        0.113167E+00        0.394458E-02        0.412292E-03        0.435750E-02        0.135208E+01        0.728625E+01        0.109000E+01        0.947458E-01        0.602292E+01        0.786042E-01        0.361583E-02        0.500333E+00        0.386917E+00        0.113167E+00        0.394458E-02        0.412292E-03        0.435750E-02        0.135208E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180309        0.727125E+01        0.109000E+01        0.913917E-01        0.601375E+01        0.759500E-01        0.356083E-02        0.502375E+00        0.389125E+00        0.113000E+00        0.398667E-02        0.399625E-03        0.438625E-02        0.136500E+01        0.727125E+01        0.109000E+01        0.913917E-01        0.601375E+01        0.759500E-01        0.356083E-02        0.502375E+00        0.389125E+00        0.113000E+00        0.398667E-02        0.399625E-03        0.438625E-02        0.136500E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180310        0.725500E+01        0.109000E+01        0.882542E-01        0.600458E+01        0.734500E-01        0.350917E-02        0.504375E+00        0.391208E+00        0.113000E+00        0.402667E-02        0.387750E-03        0.441458E-02        0.137875E+01        0.725500E+01        0.109000E+01        0.882542E-01        0.600458E+01        0.734500E-01        0.350917E-02        0.504375E+00        0.391208E+00        0.113000E+00        0.402667E-02        0.387750E-03        0.441458E-02        0.137875E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180311        0.723917E+01        0.109000E+01        0.853042E-01        0.599500E+01        0.710500E-01        0.346083E-02        0.506292E+00        0.393333E+00        0.113000E+00        0.406542E-02        0.376500E-03        0.444208E-02        0.139333E+01        0.723917E+01        0.109000E+01        0.853042E-01        0.599500E+01        0.710500E-01        0.346083E-02        0.506292E+00        0.393333E+00        0.113000E+00        0.406542E-02        0.376500E-03        0.444208E-02        0.139333E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180312        0.722417E+01        0.109000E+01        0.825333E-01        0.598542E+01        0.687583E-01        0.341542E-02        0.508208E+00        0.395333E+00        0.113000E+00        0.410333E-02        0.365917E-03        0.446958E-02        0.140625E+01        0.722417E+01        0.109000E+01        0.825333E-01        0.598542E+01        0.687583E-01        0.341542E-02        0.508208E+00        0.395333E+00        0.113000E+00        0.410333E-02        0.365917E-03        0.446958E-02        0.140625E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180313        0.720833E+01        0.109000E+01        0.799167E-01        0.597542E+01        0.666000E-01        0.337333E-02        0.510042E+00        0.397333E+00        0.113000E+00        0.413917E-02        0.355875E-03        0.449500E-02        0.142000E+01        0.720833E+01        0.109000E+01        0.799167E-01        0.597542E+01        0.666000E-01        0.337333E-02        0.510042E+00        0.397333E+00        0.113000E+00        0.413917E-02        0.355875E-03        0.449500E-02        0.142000E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180314        0.719375E+01        0.109000E+01        0.774500E-01        0.596542E+01        0.645500E-01        0.333375E-02        0.511833E+00        0.399333E+00        0.112625E+00        0.417375E-02        0.346417E-03        0.452042E-02        0.143375E+01        0.719375E+01        0.109000E+01        0.774500E-01        0.596542E+01        0.645500E-01        0.333375E-02        0.511833E+00        0.399333E+00        0.112625E+00        0.417375E-02        0.346417E-03        0.452042E-02        0.143375E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180315        0.717750E+01        0.108458E+01        0.751458E-01        0.595542E+01        0.626083E-01        0.329583E-02        0.513583E+00        0.401250E+00        0.112000E+00        0.420750E-02        0.337417E-03        0.454500E-02        0.144625E+01        0.717750E+01        0.108458E+01        0.751458E-01        0.595542E+01        0.626083E-01        0.329583E-02        0.513583E+00        0.401250E+00        0.112000E+00        0.420750E-02        0.337417E-03        0.454500E-02        0.144625E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180316        0.716375E+01        0.108000E+01        0.729458E-01        0.594542E+01        0.607583E-01        0.326083E-02        0.515417E+00        0.403125E+00        0.112000E+00        0.424042E-02        0.328875E-03        0.456917E-02        0.146000E+01        0.716375E+01        0.108000E+01        0.729458E-01        0.594542E+01        0.607583E-01        0.326083E-02        0.515417E+00        0.403125E+00        0.112000E+00        0.424042E-02        0.328875E-03        0.456917E-02        0.146000E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180317        0.714750E+01        0.108000E+01        0.708708E-01        0.593500E+01        0.590125E-01        0.322792E-02        0.517083E+00        0.404958E+00        0.112000E+00        0.427208E-02        0.320833E-03        0.459250E-02        0.147333E+01        0.714750E+01        0.108000E+01        0.708708E-01        0.593500E+01        0.590125E-01        0.322792E-02        0.517083E+00        0.404958E+00        0.112000E+00        0.427208E-02        0.320833E-03        0.459250E-02        0.147333E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180318        0.713417E+01        0.108000E+01        0.689000E-01        0.592500E+01        0.573500E-01        0.319708E-02        0.518667E+00        0.406750E+00        0.112000E+00        0.430250E-02        0.313125E-03        0.461667E-02        0.148583E+01        0.713417E+01        0.108000E+01        0.689000E-01        0.592500E+01        0.573500E-01        0.319708E-02        0.518667E+00        0.406750E+00        0.112000E+00        0.430250E-02        0.313125E-03        0.461667E-02        0.148583E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180319        0.711833E+01        0.108000E+01        0.670250E-01        0.591458E+01        0.557792E-01        0.316792E-02        0.520417E+00        0.408542E+00        0.112000E+00        0.433250E-02        0.305792E-03        0.463875E-02        0.149875E+01        0.711833E+01        0.108000E+01        0.670250E-01        0.591458E+01        0.557792E-01        0.316792E-02        0.520417E+00        0.408542E+00        0.112000E+00        0.433250E-02        0.305792E-03        0.463875E-02        0.149875E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180320        0.710458E+01        0.108000E+01        0.652417E-01        0.590417E+01        0.542792E-01        0.313958E-02        0.521958E+00        0.410333E+00        0.112000E+00        0.436167E-02        0.298875E-03        0.466042E-02        0.151292E+01        0.710458E+01        0.108000E+01        0.652417E-01        0.590417E+01        0.542792E-01        0.313958E-02        0.521958E+00        0.410333E+00        0.112000E+00        0.436167E-02        0.298875E-03        0.466042E-02        0.151292E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180321        0.708958E+01        0.108000E+01        0.635458E-01        0.589333E+01        0.528625E-01        0.311292E-02        0.523542E+00        0.412083E+00        0.111583E+00        0.439042E-02        0.292125E-03        0.468208E-02        0.152500E+01        0.708958E+01        0.108000E+01        0.635458E-01        0.589333E+01        0.528625E-01        0.311292E-02        0.523542E+00        0.412083E+00        0.111583E+00        0.439042E-02        0.292125E-03        0.468208E-02        0.152500E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180322        0.707542E+01        0.108000E+01        0.619333E-01        0.588292E+01        0.515208E-01        0.308833E-02        0.525125E+00        0.413667E+00        0.111000E+00        0.441833E-02        0.285833E-03        0.470375E-02        0.153708E+01        0.707542E+01        0.108000E+01        0.619333E-01        0.588292E+01        0.515208E-01        0.308833E-02        0.525125E+00        0.413667E+00        0.111000E+00        0.441833E-02        0.285833E-03        0.470375E-02        0.153708E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180323        0.706125E+01        0.108000E+01        0.603833E-01        0.587208E+01        0.502500E-01        0.306458E-02        0.526583E+00        0.415458E+00        0.111000E+00        0.444500E-02        0.279750E-03        0.472458E-02        0.155125E+01        0.706125E+01        0.108000E+01        0.603833E-01        0.587208E+01        0.502500E-01        0.306458E-02        0.526583E+00        0.415458E+00        0.111000E+00        0.444500E-02        0.279750E-03        0.472458E-02        0.155125E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180324        0.704625E+01        0.108000E+01        0.589083E-01        0.586167E+01        0.490417E-01        0.304208E-02        0.528250E+00        0.417083E+00        0.111000E+00        0.447125E-02        0.274000E-03        0.474500E-02        0.156375E+01        0.704625E+01        0.108000E+01        0.589083E-01        0.586167E+01        0.490417E-01        0.304208E-02        0.528250E+00        0.417083E+00        0.111000E+00        0.447125E-02        0.274000E-03        0.474500E-02        0.156375E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180325        0.703333E+01        0.108000E+01        0.575042E-01        0.585083E+01        0.478750E-01        0.302083E-02        0.529583E+00        0.418625E+00        0.111000E+00        0.449750E-02        0.268458E-03        0.476583E-02        0.157583E+01        0.703333E+01        0.108000E+01        0.575042E-01        0.585083E+01        0.478750E-01        0.302083E-02        0.529583E+00        0.418625E+00        0.111000E+00        0.449750E-02        0.268458E-03        0.476583E-02        0.157583E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180326        0.701792E+01        0.108000E+01        0.561542E-01        0.583917E+01        0.467917E-01        0.300042E-02        0.531167E+00        0.420375E+00        0.111000E+00        0.452167E-02        0.263125E-03        0.478500E-02        0.158792E+01        0.701792E+01        0.108000E+01        0.561542E-01        0.583917E+01        0.467917E-01        0.300042E-02        0.531167E+00        0.420375E+00        0.111000E+00        0.452167E-02        0.263125E-03        0.478500E-02        0.158792E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180327        0.700458E+01        0.107458E+01        0.548667E-01        0.582833E+01        0.457542E-01        0.298125E-02        0.532542E+00        0.421875E+00        0.111000E+00        0.454750E-02        0.258000E-03        0.480500E-02        0.160208E+01        0.700458E+01        0.107458E+01        0.548667E-01        0.582833E+01        0.457542E-01        0.298125E-02        0.532542E+00        0.421875E+00        0.111000E+00        0.454750E-02        0.258000E-03        0.480500E-02        0.160208E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180328        0.699042E+01        0.107000E+01        0.536292E-01        0.581750E+01        0.447708E-01        0.296292E-02        0.534042E+00        0.423458E+00        0.110958E+00        0.457083E-02        0.253083E-03        0.482458E-02        0.161417E+01        0.699042E+01        0.107000E+01        0.536292E-01        0.581750E+01        0.447708E-01        0.296292E-02        0.534042E+00        0.423458E+00        0.110958E+00        0.457083E-02        0.253083E-03        0.482458E-02        0.161417E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180329        0.697583E+01        0.107000E+01        0.524500E-01        0.580625E+01        0.438375E-01        0.294500E-02        0.535458E+00        0.425000E+00        0.110000E+00        0.459500E-02        0.248417E-03        0.484375E-02        0.162625E+01        0.697583E+01        0.107000E+01        0.524500E-01        0.580625E+01        0.438375E-01        0.294500E-02        0.535458E+00        0.425000E+00        0.110000E+00        0.459500E-02        0.248417E-03        0.484375E-02        0.162625E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180330        0.696292E+01        0.107000E+01        0.513000E-01        0.579542E+01        0.429500E-01        0.292750E-02        0.536750E+00        0.426500E+00        0.110000E+00        0.461833E-02        0.243958E-03        0.486208E-02        0.163875E+01        0.696292E+01        0.107000E+01        0.513000E-01        0.579542E+01        0.429500E-01        0.292750E-02        0.536750E+00        0.426500E+00        0.110000E+00        0.461833E-02        0.243958E-03        0.486208E-02        0.163875E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180331        0.694750E+01        0.107000E+01        0.502000E-01        0.578458E+01        0.421167E-01        0.291250E-02        0.538292E+00        0.428083E+00        0.110000E+00        0.464083E-02        0.239583E-03        0.488042E-02        0.165250E+01        0.694750E+01        0.107000E+01        0.502000E-01        0.578458E+01        0.421167E-01        0.291250E-02        0.538292E+00        0.428083E+00        0.110000E+00        0.464083E-02        0.239583E-03        0.488042E-02        0.165250E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180401        0.693458E+01        0.107000E+01        0.491500E-01        0.577333E+01        0.413167E-01        0.289583E-02        0.539542E+00        0.429542E+00        0.110000E+00        0.466292E-02        0.235375E-03        0.489875E-02        0.166458E+01        0.693458E+01        0.107000E+01        0.491500E-01        0.577333E+01        0.413167E-01        0.289583E-02        0.539542E+00        0.429542E+00        0.110000E+00        0.466292E-02        0.235375E-03        0.489875E-02        0.166458E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180402        0.692042E+01        0.107000E+01        0.481333E-01        0.576250E+01        0.405500E-01        0.288208E-02        0.540917E+00        0.431000E+00        0.110000E+00        0.468625E-02        0.231375E-03        0.491667E-02        0.167625E+01        0.692042E+01        0.107000E+01        0.481333E-01        0.576250E+01        0.405500E-01        0.288208E-02        0.540917E+00        0.431000E+00        0.110000E+00        0.468625E-02        0.231375E-03        0.491667E-02        0.167625E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180403        0.690625E+01        0.107000E+01        0.471583E-01        0.575125E+01        0.398292E-01        0.286667E-02        0.542333E+00        0.432500E+00        0.110000E+00        0.470750E-02        0.227500E-03        0.493500E-02        0.168875E+01        0.690625E+01        0.107000E+01        0.471583E-01        0.575125E+01        0.398292E-01        0.286667E-02        0.542333E+00        0.432500E+00        0.110000E+00        0.470750E-02        0.227500E-03        0.493500E-02        0.168875E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180404        0.689333E+01        0.107000E+01        0.462208E-01        0.573917E+01        0.391458E-01        0.285417E-02        0.543583E+00        0.433917E+00        0.110000E+00        0.472875E-02        0.223750E-03        0.495292E-02        0.170250E+01        0.689333E+01        0.107000E+01        0.462208E-01        0.573917E+01        0.391458E-01        0.285417E-02        0.543583E+00        0.433917E+00        0.110000E+00        0.472875E-02        0.223750E-03        0.495292E-02        0.170250E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180405        0.687875E+01        0.107000E+01        0.453125E-01        0.572792E+01        0.384875E-01        0.284125E-02        0.544833E+00        0.435417E+00        0.109667E+00        0.474958E-02        0.220167E-03        0.497000E-02        0.171417E+01        0.687875E+01        0.107000E+01        0.453125E-01        0.572792E+01        0.384875E-01        0.284125E-02        0.544833E+00        0.435417E+00        0.109667E+00        0.474958E-02        0.220167E-03        0.497000E-02        0.171417E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180406        0.686542E+01        0.107000E+01        0.444333E-01        0.571667E+01        0.378750E-01        0.282750E-02        0.546250E+00        0.436708E+00        0.109000E+00        0.477042E-02        0.216625E-03        0.498667E-02        0.172625E+01        0.686542E+01        0.107000E+01        0.444333E-01        0.571667E+01        0.378750E-01        0.282750E-02        0.546250E+00        0.436708E+00        0.109000E+00        0.477042E-02        0.216625E-03        0.498667E-02        0.172625E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180407        0.685250E+01        0.106833E+01        0.435875E-01        0.570542E+01        0.372792E-01        0.281583E-02        0.547500E+00        0.438292E+00        0.109000E+00        0.479083E-02        0.213333E-03        0.500458E-02        0.173833E+01        0.685250E+01        0.106833E+01        0.435875E-01        0.570542E+01        0.372792E-01        0.281583E-02        0.547500E+00        0.438292E+00        0.109000E+00        0.479083E-02        0.213333E-03        0.500458E-02        0.173833E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180408        0.683708E+01        0.106000E+01        0.427833E-01        0.569417E+01        0.367208E-01        0.280417E-02        0.548708E+00        0.439583E+00        0.109000E+00        0.481083E-02        0.210083E-03        0.502167E-02        0.175208E+01        0.683708E+01        0.106000E+01        0.427833E-01        0.569417E+01        0.367208E-01        0.280417E-02        0.548708E+00        0.439583E+00        0.109000E+00        0.481083E-02        0.210083E-03        0.502167E-02        0.175208E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180409        0.682458E+01        0.106000E+01        0.419833E-01        0.568292E+01        0.361833E-01        0.279333E-02        0.550042E+00        0.441000E+00        0.109000E+00        0.483083E-02        0.206875E-03        0.503750E-02        0.176417E+01        0.682458E+01        0.106000E+01        0.419833E-01        0.568292E+01        0.361833E-01        0.279333E-02        0.550042E+00        0.441000E+00        0.109000E+00        0.483083E-02        0.206875E-03        0.503750E-02        0.176417E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180410        0.681083E+01        0.106000E+01        0.412208E-01        0.567167E+01        0.356750E-01        0.278208E-02        0.551333E+00        0.442417E+00        0.109000E+00        0.485083E-02        0.203875E-03        0.505458E-02        0.177583E+01        0.681083E+01        0.106000E+01        0.412208E-01        0.567167E+01        0.356750E-01        0.278208E-02        0.551333E+00        0.442417E+00        0.109000E+00        0.485083E-02        0.203875E-03        0.505458E-02        0.177583E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180411        0.679667E+01        0.106000E+01        0.404792E-01        0.565958E+01        0.351917E-01        0.277167E-02        0.552500E+00        0.443667E+00        0.109000E+00        0.487000E-02        0.200875E-03        0.507125E-02        0.178792E+01        0.679667E+01        0.106000E+01        0.404792E-01        0.565958E+01        0.351917E-01        0.277167E-02        0.552500E+00        0.443667E+00        0.109000E+00        0.487000E-02        0.200875E-03        0.507125E-02        0.178792E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180412        0.678375E+01        0.106000E+01        0.397625E-01        0.564750E+01        0.347292E-01        0.276125E-02        0.553708E+00        0.445167E+00        0.109000E+00        0.488917E-02        0.198000E-03        0.508667E-02        0.180125E+01        0.678375E+01        0.106000E+01        0.397625E-01        0.564750E+01        0.347292E-01        0.276125E-02        0.553708E+00        0.445167E+00        0.109000E+00        0.488917E-02        0.198000E-03        0.508667E-02        0.180125E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
