 Simulation_Period = 20180101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day               kPOC1               kPOC2                kMOC                kDOC                kMBa             kMBa_in                kMBd             kMBd_in                 kMB              kMB_in                 phi     Active_Fraction                 CUE       Balance_Error              TOCbeg              TOCend              TOCinp              TOCout                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
  20180330        0.338125E-04        0.907458E-03        0.869625E-04        0.232000E+00        0.145542E-02        0.160375E-02        0.494833E-04        0.368083E-12        0.116000E-02        0.126625E-02        0.474250E-02        0.794500E+00        0.852833E-01       -0.259167E-16        0.751292E+01        0.751250E+01        0.000000E+00        0.522667E-03
  20180331        0.339750E-04        0.891417E-03        0.873000E-04        0.232875E+00        0.145000E-02        0.159500E-02        0.492542E-04        0.369750E-12        0.115167E-02        0.126000E-02        0.471708E-02        0.795208E+00        0.844833E-01        0.124167E-16        0.749958E+01        0.749875E+01        0.000000E+00        0.521667E-03
  20180401        0.341458E-04        0.876000E-03        0.876292E-04        0.233667E+00        0.144042E-02        0.158708E-02        0.490292E-04        0.371542E-12        0.115000E-02        0.125417E-02        0.469167E-02        0.796000E+00        0.836958E-01        0.693167E-16        0.748667E+01        0.748625E+01        0.000000E+00        0.520750E-03
  20180402        0.343042E-04        0.861125E-03        0.879542E-04        0.234417E+00        0.143667E-02        0.157958E-02        0.488250E-04        0.373333E-12        0.114708E-02        0.125000E-02        0.466833E-02        0.796875E+00        0.829375E-01       -0.197458E-16        0.747458E+01        0.747417E+01        0.000000E+00        0.519958E-03
  20180403        0.344583E-04        0.846792E-03        0.882708E-04        0.235167E+00        0.143000E-02        0.157000E-02        0.486208E-04        0.375000E-12        0.114000E-02        0.124375E-02        0.464500E-02        0.797542E+00        0.822125E-01       -0.505583E-16        0.746292E+01        0.746250E+01        0.000000E+00        0.519000E-03
  20180404        0.346292E-04        0.833000E-03        0.885917E-04        0.236000E+00        0.142375E-02        0.156250E-02        0.484292E-04        0.376667E-12        0.114000E-02        0.124000E-02        0.462292E-02        0.798167E+00        0.815042E-01        0.353792E-16        0.744958E+01        0.744875E+01        0.000000E+00        0.518292E-03
  20180405        0.347667E-04        0.819625E-03        0.889083E-04        0.236917E+00        0.142000E-02        0.155625E-02        0.482458E-04        0.378458E-12        0.113583E-02        0.123500E-02        0.460167E-02        0.799000E+00        0.808167E-01        0.145583E-15        0.743667E+01        0.743625E+01        0.000000E+00        0.517792E-03
  20180406        0.349375E-04        0.806708E-03        0.892167E-04        0.237625E+00        0.141250E-02        0.155000E-02        0.480542E-04        0.380083E-12        0.113000E-02        0.123000E-02        0.458167E-02        0.799750E+00        0.801500E-01       -0.191104E-15        0.742500E+01        0.742458E+01        0.000000E+00        0.517000E-03
  20180407        0.350708E-04        0.794208E-03        0.895250E-04        0.238333E+00        0.141000E-02        0.154083E-02        0.478833E-04        0.381708E-12        0.113000E-02        0.122875E-02        0.456208E-02        0.800333E+00        0.795042E-01        0.101167E-15        0.741292E+01        0.741250E+01        0.000000E+00        0.516542E-03
  20180408        0.352333E-04        0.782042E-03        0.898250E-04        0.239042E+00        0.140250E-02        0.153667E-02        0.477250E-04        0.383458E-12        0.112833E-02        0.122000E-02        0.454292E-02        0.801000E+00        0.788750E-01        0.144604E-15        0.740000E+01        0.739917E+01        0.000000E+00        0.516000E-03
  20180409        0.353667E-04        0.770542E-03        0.901250E-04        0.240000E+00        0.140000E-02        0.153000E-02        0.475583E-04        0.385083E-12        0.112000E-02        0.122000E-02        0.452458E-02        0.801875E+00        0.782583E-01       -0.904667E-16        0.738708E+01        0.738667E+01        0.000000E+00        0.515708E-03
  20180410        0.355208E-04        0.759208E-03        0.904250E-04        0.240708E+00        0.139375E-02        0.152292E-02        0.474083E-04        0.386667E-12        0.112000E-02        0.121458E-02        0.450667E-02        0.802417E+00        0.776667E-01       -0.980042E-16        0.737542E+01        0.737500E+01        0.000000E+00        0.515000E-03
  20180411        0.356583E-04        0.748250E-03        0.907250E-04        0.241375E+00        0.139000E-02        0.152000E-02        0.472542E-04        0.388417E-12        0.112000E-02        0.121000E-02        0.449000E-02        0.803000E+00        0.770833E-01       -0.150996E-15        0.736333E+01        0.736292E+01        0.000000E+00        0.515000E-03
  20180412        0.358000E-04        0.737667E-03        0.910167E-04        0.242042E+00        0.138708E-02        0.151000E-02        0.471125E-04        0.390042E-12        0.111625E-02        0.121000E-02        0.447417E-02        0.803917E+00        0.765208E-01        0.119446E-16        0.735083E+01        0.735000E+01        0.000000E+00        0.514458E-03
  20180413        0.359417E-04        0.727375E-03        0.913083E-04        0.243000E+00        0.138000E-02        0.150833E-02        0.469625E-04        0.391583E-12        0.111000E-02        0.120333E-02        0.445667E-02        0.804375E+00        0.759625E-01        0.565958E-16        0.733750E+01        0.733708E+01        0.000000E+00        0.514000E-03
  20180414        0.360708E-04        0.717375E-03        0.916000E-04        0.243667E+00        0.138000E-02        0.150000E-02        0.468375E-04        0.393292E-12        0.111000E-02        0.120000E-02        0.444250E-02        0.805000E+00        0.754250E-01       -0.728625E-16        0.732583E+01        0.732542E+01        0.000000E+00        0.514000E-03
  20180415        0.362167E-04        0.707625E-03        0.918833E-04        0.244292E+00        0.137167E-02        0.149792E-02        0.466958E-04        0.394875E-12        0.111000E-02        0.120000E-02        0.442625E-02        0.805833E+00        0.748958E-01       -0.327500E-16        0.731375E+01        0.731333E+01        0.000000E+00        0.514000E-03
  20180416        0.363458E-04        0.698292E-03        0.921667E-04        0.245000E+00        0.137000E-02        0.149000E-02        0.465667E-04        0.396500E-12        0.111000E-02        0.119500E-02        0.441292E-02        0.806250E+00        0.743792E-01       -0.970417E-16        0.730208E+01        0.730125E+01        0.000000E+00        0.513542E-03
  20180417        0.364708E-04        0.689125E-03        0.924458E-04        0.245917E+00        0.136875E-02        0.148833E-02        0.464458E-04        0.398125E-12        0.110042E-02        0.119000E-02        0.439708E-02        0.807000E+00        0.738750E-01        0.120875E-15        0.728833E+01        0.728792E+01        0.000000E+00        0.513000E-03
  20180418        0.366167E-04        0.680167E-03        0.927292E-04        0.246500E+00        0.136000E-02        0.148000E-02        0.463250E-04        0.399625E-12        0.110000E-02        0.119000E-02        0.438417E-02        0.807625E+00        0.733833E-01       -0.653750E-17        0.727625E+01        0.727583E+01        0.000000E+00        0.513000E-03
  20180419        0.367417E-04        0.671625E-03        0.930042E-04        0.247083E+00        0.136000E-02        0.148000E-02        0.462042E-04        0.401375E-12        0.110000E-02        0.119000E-02        0.437083E-02        0.808000E+00        0.728917E-01       -0.146083E-15        0.726458E+01        0.726417E+01        0.000000E+00        0.513000E-03
  20180420        0.368667E-04        0.663167E-03        0.932875E-04        0.248000E+00        0.135750E-02        0.147000E-02        0.460833E-04        0.402792E-12        0.110000E-02        0.118042E-02        0.435667E-02        0.809000E+00        0.724167E-01        0.540417E-16        0.725250E+01        0.725208E+01        0.000000E+00        0.513000E-03
  20180421        0.369958E-04        0.654958E-03        0.935583E-04        0.248625E+00        0.135000E-02        0.147000E-02        0.459708E-04        0.404458E-12        0.110000E-02        0.118000E-02        0.434458E-02        0.809333E+00        0.719542E-01        0.859042E-16        0.723958E+01        0.723875E+01        0.000000E+00        0.513000E-03
  20180422        0.371292E-04        0.647083E-03        0.938250E-04        0.249208E+00        0.135000E-02        0.146292E-02        0.458625E-04        0.406000E-12        0.109167E-02        0.118000E-02        0.433250E-02        0.810000E+00        0.714958E-01        0.515083E-16        0.722708E+01        0.722667E+01        0.000000E+00        0.513000E-03
  20180423        0.372500E-04        0.639292E-03        0.940958E-04        0.250000E+00        0.134875E-02        0.146000E-02        0.457542E-04        0.407542E-12        0.109000E-02        0.117958E-02        0.431917E-02        0.810667E+00        0.710417E-01       -0.765417E-16        0.721500E+01        0.721458E+01        0.000000E+00        0.513000E-03
  20180424        0.373708E-04        0.631708E-03        0.943625E-04        0.250750E+00        0.134000E-02        0.145708E-02        0.456458E-04        0.409167E-12        0.109000E-02        0.117000E-02        0.430708E-02        0.811000E+00        0.706000E-01        0.508000E-16        0.720333E+01        0.720292E+01        0.000000E+00        0.513000E-03
  20180425        0.374958E-04        0.624417E-03        0.946250E-04        0.251250E+00        0.134000E-02        0.145000E-02        0.455458E-04        0.410625E-12        0.109000E-02        0.117000E-02        0.429583E-02        0.811958E+00        0.701667E-01       -0.477125E-16        0.719083E+01        0.719000E+01        0.000000E+00        0.513000E-03
  20180426        0.376250E-04        0.617208E-03        0.948958E-04        0.252000E+00        0.134000E-02        0.145000E-02        0.454417E-04        0.412333E-12        0.109000E-02        0.117000E-02        0.428417E-02        0.812208E+00        0.697250E-01        0.330625E-16        0.717750E+01        0.717708E+01        0.000000E+00        0.513000E-03
  20180427        0.377417E-04        0.610167E-03        0.951625E-04        0.252792E+00        0.133167E-02        0.144250E-02        0.453417E-04        0.413750E-12        0.109000E-02        0.117000E-02        0.427333E-02        0.813000E+00        0.693042E-01       -0.112679E-15        0.716583E+01        0.716542E+01        0.000000E+00        0.513000E-03
  20180428        0.378583E-04        0.603375E-03        0.954208E-04        0.253292E+00        0.133000E-02        0.144000E-02        0.452458E-04        0.415417E-12        0.108083E-02        0.116292E-02        0.426208E-02        0.813458E+00        0.688833E-01        0.101229E-15        0.715375E+01        0.715333E+01        0.000000E+00        0.513000E-03
  20180429        0.379750E-04        0.596750E-03        0.956875E-04        0.254000E+00        0.133000E-02        0.143917E-02        0.451458E-04        0.416833E-12        0.108000E-02        0.116000E-02        0.425125E-02        0.814000E+00        0.684708E-01       -0.295833E-17        0.714208E+01        0.714125E+01        0.000000E+00        0.513000E-03
  20180430        0.380958E-04        0.590167E-03        0.959417E-04        0.254792E+00        0.132708E-02        0.143000E-02        0.450542E-04        0.418458E-12        0.108000E-02        0.116000E-02        0.424042E-02        0.814667E+00        0.680667E-01        0.152275E-15        0.712833E+01        0.712792E+01        0.000000E+00        0.513000E-03
  20180501        0.382208E-04        0.583875E-03        0.962000E-04        0.255250E+00        0.132000E-02        0.143000E-02        0.449625E-04        0.419917E-12        0.108000E-02        0.116000E-02        0.422958E-02        0.815000E+00        0.676500E-01       -0.352927E-16        0.711625E+01        0.711583E+01        0.000000E+00        0.513000E-03
  20180502        0.383333E-04        0.577750E-03        0.964542E-04        0.256000E+00        0.132000E-02        0.142708E-02        0.448708E-04        0.421500E-12        0.108000E-02        0.116000E-02        0.421917E-02        0.815833E+00        0.672500E-01        0.119683E-15        0.710458E+01        0.710417E+01        0.000000E+00        0.513000E-03
  20180503        0.384500E-04        0.571500E-03        0.967083E-04        0.256708E+00        0.132000E-02        0.142000E-02        0.447833E-04        0.423000E-12        0.108000E-02        0.115000E-02        0.420875E-02        0.816000E+00        0.668625E-01        0.117583E-15        0.709250E+01        0.709208E+01        0.000000E+00        0.513000E-03
  20180504        0.385625E-04        0.565750E-03        0.969667E-04        0.257167E+00        0.131500E-02        0.142000E-02        0.446958E-04        0.424500E-12        0.107792E-02        0.115000E-02        0.419875E-02        0.816958E+00        0.664667E-01       -0.154167E-18        0.707958E+01        0.707875E+01        0.000000E+00        0.513000E-03
  20180505        0.386708E-04        0.559917E-03        0.972083E-04        0.258000E+00        0.131000E-02        0.141583E-02        0.446000E-04        0.426042E-12        0.107000E-02        0.115000E-02        0.418917E-02        0.817083E+00        0.660792E-01        0.715042E-16        0.706708E+01        0.706667E+01        0.000000E+00        0.513000E-03
  20180506        0.387833E-04        0.554292E-03        0.974667E-04        0.258583E+00        0.131000E-02        0.141000E-02        0.445083E-04        0.427542E-12        0.107000E-02        0.115000E-02        0.417917E-02        0.818000E+00        0.656917E-01       -0.771792E-16        0.705500E+01        0.705458E+01        0.000000E+00        0.513000E-03
  20180507        0.389000E-04        0.548708E-03        0.977083E-04        0.259000E+00        0.131000E-02        0.141000E-02        0.444250E-04        0.429083E-12        0.107000E-02        0.115000E-02        0.416958E-02        0.818167E+00        0.653125E-01       -0.647167E-16        0.704333E+01        0.704292E+01        0.000000E+00        0.513000E-03
  20180508        0.390167E-04        0.543333E-03        0.979583E-04        0.260000E+00        0.130458E-02        0.140625E-02        0.443458E-04        0.430542E-12        0.107000E-02        0.114083E-02        0.416000E-02        0.819000E+00        0.649292E-01        0.181271E-15        0.703083E+01        0.703000E+01        0.000000E+00        0.513000E-03
  20180509        0.391250E-04        0.538042E-03        0.982000E-04        0.260417E+00        0.130000E-02        0.140000E-02        0.442625E-04        0.432083E-12        0.107000E-02        0.114000E-02        0.415000E-02        0.819250E+00        0.645542E-01        0.301542E-16        0.701750E+01        0.701708E+01        0.000000E+00        0.513000E-03
  20180510        0.392333E-04        0.532833E-03        0.984500E-04        0.261000E+00        0.130000E-02        0.140000E-02        0.441833E-04        0.433542E-12        0.107000E-02        0.114000E-02        0.414083E-02        0.820000E+00        0.641750E-01       -0.540667E-16        0.700583E+01        0.700542E+01        0.000000E+00        0.513000E-03
  20180511        0.393417E-04        0.527750E-03        0.986917E-04        0.261833E+00        0.130000E-02        0.139750E-02        0.441000E-04        0.435083E-12        0.107000E-02        0.114000E-02        0.413125E-02        0.820250E+00        0.638083E-01       -0.536208E-16        0.699375E+01        0.699333E+01        0.000000E+00        0.513000E-03
  20180512        0.394500E-04        0.522750E-03        0.989250E-04        0.262208E+00        0.129625E-02        0.139000E-02        0.440083E-04        0.436500E-12        0.106208E-02        0.114000E-02        0.412250E-02        0.821000E+00        0.634417E-01       -0.993750E-16        0.698208E+01        0.698125E+01        0.000000E+00        0.513000E-03
  20180513        0.395583E-04        0.517917E-03        0.991750E-04        0.263000E+00        0.129000E-02        0.139000E-02        0.439333E-04        0.438000E-12        0.106000E-02        0.113458E-02        0.411333E-02        0.821250E+00        0.630667E-01        0.344917E-15        0.696833E+01        0.696792E+01        0.000000E+00        0.513000E-03
  20180514        0.396625E-04        0.513083E-03        0.994083E-04        0.263583E+00        0.129000E-02        0.139000E-02        0.438583E-04        0.439500E-12        0.106000E-02        0.113000E-02        0.410458E-02        0.822000E+00        0.627000E-01        0.296292E-16        0.695625E+01        0.695583E+01        0.000000E+00        0.513958E-03
  20180515        0.397708E-04        0.508500E-03        0.996500E-04        0.264000E+00        0.129000E-02        0.138000E-02        0.437875E-04        0.440958E-12        0.106000E-02        0.113000E-02        0.409542E-02        0.822208E+00        0.623417E-01        0.142388E-16        0.694417E+01        0.694375E+01        0.000000E+00        0.514000E-03
  20180516        0.398750E-04        0.503917E-03        0.998917E-04        0.264917E+00        0.128958E-02        0.138000E-02        0.437000E-04        0.442458E-12        0.106000E-02        0.113000E-02        0.408708E-02        0.823000E+00        0.619708E-01        0.171117E-15        0.693250E+01        0.693208E+01        0.000000E+00        0.514000E-03
  20180517        0.399792E-04        0.499375E-03        0.100000E-03        0.265250E+00        0.128000E-02        0.138000E-02        0.436167E-04        0.443875E-12        0.106000E-02        0.113000E-02        0.407833E-02        0.823125E+00        0.616167E-01       -0.909750E-16        0.691917E+01        0.691833E+01        0.000000E+00        0.514000E-03
  20180518        0.400833E-04        0.495000E-03        0.100000E-03        0.266000E+00        0.128000E-02        0.137333E-02        0.435458E-04        0.445417E-12        0.106000E-02        0.113000E-02        0.407000E-02        0.824000E+00        0.612542E-01        0.780042E-16        0.690667E+01        0.690625E+01        0.000000E+00        0.514000E-03
  20180519        0.401875E-04        0.490708E-03        0.100875E-03        0.266583E+00        0.128000E-02        0.137000E-02        0.434750E-04        0.446792E-12        0.106000E-02        0.112083E-02        0.406000E-02        0.824042E+00        0.608958E-01       -0.604583E-16        0.689500E+01        0.689458E+01        0.000000E+00        0.514000E-03
  20180520        0.402875E-04        0.486417E-03        0.101000E-03        0.267000E+00        0.128000E-02        0.137000E-02        0.434000E-04        0.448375E-12        0.105167E-02        0.112000E-02        0.405125E-02        0.825000E+00        0.605375E-01        0.354333E-16        0.688292E+01        0.688250E+01        0.000000E+00        0.514000E-03
  20180521        0.403917E-04        0.482292E-03        0.101000E-03        0.267875E+00        0.127417E-02        0.136750E-02        0.433083E-04        0.449667E-12        0.105000E-02        0.112000E-02        0.404333E-02        0.825000E+00        0.601750E-01       -0.803750E-16        0.687042E+01        0.686958E+01        0.000000E+00        0.514000E-03
  20180522        0.404917E-04        0.478167E-03        0.101000E-03        0.268167E+00        0.127000E-02        0.136000E-02        0.432417E-04        0.451292E-12        0.105000E-02        0.112000E-02        0.403500E-02        0.825875E+00        0.598250E-01       -0.309625E-16        0.685750E+01        0.685708E+01        0.000000E+00        0.514000E-03
  20180523        0.405958E-04        0.474167E-03        0.101542E-03        0.269000E+00        0.127000E-02        0.136000E-02        0.431792E-04        0.452625E-12        0.105000E-02        0.112000E-02        0.402667E-02        0.826000E+00        0.594625E-01        0.517162E-16        0.684542E+01        0.684500E+01        0.000000E+00        0.514000E-03
  20180524        0.406958E-04        0.470292E-03        0.102000E-03        0.269458E+00        0.127000E-02        0.136000E-02        0.431000E-04        0.454125E-12        0.105000E-02        0.111917E-02        0.401875E-02        0.826708E+00        0.591125E-01        0.460083E-16        0.683375E+01        0.683333E+01        0.000000E+00        0.514000E-03
  20180525        0.407917E-04        0.466417E-03        0.102000E-03        0.270000E+00        0.127000E-02        0.135250E-02        0.430125E-04        0.455542E-12        0.105000E-02        0.111000E-02        0.401000E-02        0.827000E+00        0.587542E-01       -0.115042E-16        0.682125E+01        0.682042E+01        0.000000E+00        0.514000E-03
  20180526        0.408917E-04        0.462583E-03        0.102000E-03        0.270708E+00        0.126042E-02        0.135000E-02        0.429500E-04        0.456958E-12        0.105000E-02        0.111000E-02        0.400083E-02        0.827500E+00        0.584000E-01       -0.157275E-15        0.680792E+01        0.680750E+01        0.000000E+00        0.514000E-03
  20180527        0.409917E-04        0.458875E-03        0.102083E-03        0.271000E+00        0.126000E-02        0.135000E-02        0.428875E-04        0.458417E-12        0.105000E-02        0.111000E-02        0.399292E-02        0.828000E+00        0.580500E-01        0.194875E-15        0.679583E+01        0.679542E+01        0.000000E+00        0.514000E-03
  20180528        0.410875E-04        0.455250E-03        0.103000E-03        0.271958E+00        0.126000E-02        0.134833E-02        0.428000E-04        0.459792E-12        0.104458E-02        0.111000E-02        0.398500E-02        0.828208E+00        0.576917E-01        0.769292E-16        0.678417E+01        0.678375E+01        0.000000E+00        0.514000E-03
  20180529        0.411875E-04        0.451625E-03        0.103000E-03        0.272167E+00        0.126000E-02        0.134000E-02        0.427292E-04        0.461333E-12        0.104000E-02        0.111000E-02        0.397750E-02        0.829000E+00        0.573417E-01       -0.436433E-16        0.677208E+01        0.677167E+01        0.000000E+00        0.514000E-03
  20180530        0.412833E-04        0.448083E-03        0.103000E-03        0.273000E+00        0.125792E-02        0.134000E-02        0.426667E-04        0.462625E-12        0.104000E-02        0.110833E-02        0.397000E-02        0.829000E+00        0.569833E-01        0.139282E-15        0.675875E+01        0.675792E+01        0.000000E+00        0.514000E-03
  20180531        0.413792E-04        0.444625E-03        0.103000E-03        0.273375E+00        0.125000E-02        0.134000E-02        0.426000E-04        0.464125E-12        0.104000E-02        0.110000E-02        0.396000E-02        0.829917E+00        0.566375E-01       -0.265962E-15        0.674667E+01        0.674625E+01        0.000000E+00        0.514000E-03
  20180601        0.414708E-04        0.441250E-03        0.103500E-03        0.274000E+00        0.125000E-02        0.133458E-02        0.425083E-04        0.465500E-12        0.104000E-02        0.110000E-02        0.395208E-02        0.830000E+00        0.562750E-01       -0.483333E-16        0.673458E+01        0.673417E+01        0.000000E+00        0.514000E-03
  20180602        0.415667E-04        0.437792E-03        0.104000E-03        0.274542E+00        0.125000E-02        0.133000E-02        0.424500E-04        0.466875E-12        0.104000E-02        0.110000E-02        0.394458E-02        0.830583E+00        0.559292E-01        0.733792E-16        0.672292E+01        0.672250E+01        0.000000E+00        0.514000E-03
  20180603        0.416583E-04        0.434542E-03        0.104000E-03        0.275000E+00        0.125000E-02        0.133000E-02        0.423917E-04        0.468375E-12        0.104000E-02        0.110000E-02        0.393708E-02        0.831000E+00        0.555708E-01        0.241100E-15        0.670958E+01        0.670875E+01        0.000000E+00        0.514000E-03
  20180604        0.417542E-04        0.431292E-03        0.104000E-03        0.275708E+00        0.124625E-02        0.133000E-02        0.423000E-04        0.469667E-12        0.104000E-02        0.110000E-02        0.393000E-02        0.831208E+00        0.552250E-01       -0.486583E-16        0.669708E+01        0.669667E+01        0.000000E+00        0.514000E-03
  20180605        0.418458E-04        0.428083E-03        0.104000E-03        0.276000E+00        0.124000E-02        0.132167E-02        0.422333E-04        0.471167E-12        0.103833E-02        0.109833E-02        0.392000E-02        0.832000E+00        0.548625E-01        0.131688E-15        0.668500E+01        0.668458E+01        0.000000E+00        0.514000E-03
  20180606        0.419333E-04        0.424917E-03        0.104833E-03        0.276875E+00        0.124000E-02        0.132000E-02        0.421792E-04        0.472500E-12        0.103000E-02        0.109000E-02        0.391250E-02        0.832000E+00        0.545167E-01       -0.143500E-15        0.667333E+01        0.667292E+01        0.000000E+00        0.514000E-03
  20180607        0.420250E-04        0.421833E-03        0.105000E-03        0.277000E+00        0.124000E-02        0.132000E-02        0.421000E-04        0.473875E-12        0.103000E-02        0.109000E-02        0.390500E-02        0.832792E+00        0.541583E-01        0.147788E-15        0.666083E+01        0.666000E+01        0.000000E+00        0.514000E-03
  20180608        0.421167E-04        0.418750E-03        0.105000E-03        0.278000E+00        0.124000E-02        0.131875E-02        0.420208E-04        0.475333E-12        0.103000E-02        0.109000E-02        0.389792E-02        0.833000E+00        0.538083E-01       -0.469717E-16        0.664750E+01        0.664708E+01        0.000000E+00        0.514000E-03
  20180609        0.422042E-04        0.415750E-03        0.105000E-03        0.278083E+00        0.123583E-02        0.131000E-02        0.419667E-04        0.476625E-12        0.103000E-02        0.109000E-02        0.389000E-02        0.833292E+00        0.534500E-01       -0.125000E-18        0.663583E+01        0.663542E+01        0.000000E+00        0.514000E-03
  20180610        0.423000E-04        0.412875E-03        0.105000E-03        0.279000E+00        0.123000E-02        0.131000E-02        0.419000E-04        0.478083E-12        0.103000E-02        0.109000E-02        0.388083E-02        0.834000E+00        0.530958E-01        0.454958E-17        0.662375E+01        0.662333E+01        0.000000E+00        0.514000E-03
  20180611        0.423917E-04        0.409917E-03        0.106000E-03        0.279167E+00        0.123000E-02        0.131000E-02        0.418125E-04        0.479458E-12        0.103000E-02        0.108833E-02        0.387375E-02        0.834000E+00        0.527417E-01       -0.892083E-16        0.661208E+01        0.661125E+01        0.000000E+00        0.514000E-03
  20180612        0.424792E-04        0.407042E-03        0.106000E-03        0.280000E+00        0.123000E-02        0.130667E-02        0.417583E-04        0.480708E-12        0.103000E-02        0.108000E-02        0.386667E-02        0.834750E+00        0.523833E-01        0.306250E-16        0.659833E+01        0.659792E+01        0.000000E+00        0.513417E-03
  20180613        0.425667E-04        0.404208E-03        0.106000E-03        0.280208E+00        0.123000E-02        0.130000E-02        0.417000E-04        0.482208E-12        0.103000E-02        0.108000E-02        0.385958E-02        0.835000E+00        0.520333E-01       -0.217583E-16        0.658625E+01        0.658583E+01        0.000000E+00        0.513000E-03
  20180614        0.426500E-04        0.401458E-03        0.106000E-03        0.281000E+00        0.122583E-02        0.130000E-02        0.416083E-04        0.483500E-12        0.102292E-02        0.108000E-02        0.385000E-02        0.835208E+00        0.516667E-01       -0.754583E-17        0.657417E+01        0.657375E+01        0.000000E+00        0.513000E-03
  20180615        0.427333E-04        0.398750E-03        0.106042E-03        0.281250E+00        0.122000E-02        0.130000E-02        0.415542E-04        0.484792E-12        0.102000E-02        0.108000E-02        0.384250E-02        0.836000E+00        0.513167E-01        0.540417E-16        0.656250E+01        0.656208E+01        0.000000E+00        0.513000E-03
  20180616        0.428167E-04        0.396042E-03        0.107000E-03        0.282000E+00        0.122000E-02        0.129500E-02        0.415000E-04        0.486292E-12        0.102000E-02        0.108000E-02        0.383542E-02        0.836000E+00        0.509542E-01        0.157667E-16        0.654917E+01        0.654833E+01        0.000000E+00        0.513000E-03
  20180617        0.429000E-04        0.393375E-03        0.107000E-03        0.282250E+00        0.122000E-02        0.129000E-02        0.414042E-04        0.487542E-12        0.102000E-02        0.107833E-02        0.382875E-02        0.836583E+00        0.506000E-01       -0.510625E-16        0.653667E+01        0.653625E+01        0.000000E+00        0.513000E-03
  20180618        0.430000E-04        0.390750E-03        0.107000E-03        0.283000E+00        0.122000E-02        0.129000E-02        0.413500E-04        0.488833E-12        0.102000E-02        0.107000E-02        0.382000E-02        0.837000E+00        0.502417E-01       -0.563875E-17        0.652500E+01        0.652458E+01        0.000000E+00        0.513000E-03
  20180619        0.430833E-04        0.388125E-03        0.107000E-03        0.283208E+00        0.121625E-02        0.129000E-02        0.413000E-04        0.490292E-12        0.102000E-02        0.107000E-02        0.381167E-02        0.837000E+00        0.498792E-01       -0.164333E-15        0.651292E+01        0.651250E+01        0.000000E+00        0.513000E-03
  20180620        0.431625E-04        0.385583E-03        0.107000E-03        0.284000E+00        0.121000E-02        0.128333E-02        0.412000E-04        0.491542E-12        0.102000E-02        0.107000E-02        0.380500E-02        0.837875E+00        0.495208E-01        0.819167E-16        0.650042E+01        0.649958E+01        0.000000E+00        0.512917E-03
  20180621        0.432417E-04        0.383083E-03        0.107917E-03        0.284167E+00        0.121000E-02        0.128000E-02        0.411500E-04        0.492833E-12        0.102000E-02        0.107000E-02        0.379792E-02        0.838000E+00        0.491583E-01       -0.481250E-17        0.648750E+01        0.648708E+01        0.000000E+00        0.512000E-03
  20180622        0.433208E-04        0.380625E-03        0.108000E-03        0.285000E+00        0.121000E-02        0.128000E-02        0.411000E-04        0.494292E-12        0.101625E-02        0.107000E-02        0.379000E-02        0.838125E+00        0.487958E-01       -0.878167E-16        0.647542E+01        0.647500E+01        0.000000E+00        0.512000E-03
  20180623        0.434000E-04        0.378125E-03        0.108000E-03        0.285083E+00        0.121000E-02        0.128000E-02        0.410000E-04        0.495542E-12        0.101000E-02        0.106833E-02        0.378125E-02        0.839000E+00        0.484375E-01       -0.145658E-15        0.646375E+01        0.646333E+01        0.000000E+00        0.512000E-03
  20180624        0.434958E-04        0.375750E-03        0.108000E-03        0.286000E+00        0.120750E-02        0.127250E-02        0.409500E-04        0.496792E-12        0.101000E-02        0.106000E-02        0.377458E-02        0.839000E+00        0.480667E-01       -0.518750E-17        0.645208E+01        0.645125E+01        0.000000E+00        0.512000E-03
  20180625        0.435750E-04        0.373333E-03        0.108000E-03        0.286000E+00        0.120000E-02        0.127000E-02        0.409000E-04        0.498250E-12        0.101000E-02        0.106000E-02        0.376792E-02        0.839333E+00        0.477083E-01        0.741958E-16        0.643833E+01        0.643792E+01        0.000000E+00        0.512000E-03
  20180626        0.436500E-04        0.371000E-03        0.108625E-03        0.286958E+00        0.120000E-02        0.127000E-02        0.408000E-04        0.499500E-12        0.101000E-02        0.106000E-02        0.376000E-02        0.840000E+00        0.473458E-01        0.356792E-16        0.642625E+01        0.642583E+01        0.000000E+00        0.511792E-03
  20180627        0.437208E-04        0.368750E-03        0.109000E-03        0.287000E+00        0.120000E-02        0.127000E-02        0.407542E-04        0.500708E-12        0.101000E-02        0.106000E-02        0.375125E-02        0.840000E+00        0.469750E-01        0.413083E-16        0.641458E+01        0.641417E+01        0.000000E+00        0.511000E-03
  20180628        0.438000E-04        0.366417E-03        0.109000E-03        0.287833E+00        0.120000E-02        0.126167E-02        0.407000E-04        0.502125E-12        0.101000E-02        0.106000E-02        0.374458E-02        0.840458E+00        0.466125E-01       -0.133058E-15        0.640250E+01        0.640208E+01        0.000000E+00        0.511000E-03
