 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Mon            TOTout_C            TOTinp_C           POMinp1_C           POMinp2_C            DOMinp_C           POMdec1_C           POMdec2_C       POMdec2DOM1_C       POMdec2DOM2_C       POMdec2MOM1_C       POMdec2MOM2_C            MOMdec_C           MOM2DOM_C           QOM2DOM_C           DOM2QOM_C        DOM2QOMnet_C           DOM2MBA_C     MBA_mortality_C           MBA2EP1_C           MBA2EP2_C            MBA2EM_C            MBA_PM_C           EP2DOM1_C           EP2DOM2_C            EM2DOM_C           MBA2DOM_C           MBA2POM_C           MBA2MBD_C           MBD2MBA_C             CO2_gmo              CO2_gm          CO2_growth          CO2_maintn          CO2_ovflow      CO2_maintn_MBA      CO2_maintn_MBD      CO2_ovflow_MBA      CO2_ovflow_MBD           Nmine_dep             NH4_dep             NO3_dep             Nmn_net                 Nmn             Nmn_MBA             Nmn_MBD                 Nim             Nim_NH4             Nim_NO3              Nitrif            DENitrif            TOTout_N            TOTinp_N           POMinp1_N           POMinp2_N            DOMinp_N           POMdec1_N           POMdec2_N       POMdec2DOM1_N       POMdec2DOM2_N       POMdec2MOM1_N       POMdec2MOM2_N            MOMdec_N           MOM2DOM_N           QOM2DOM_N           DOM2QOM_N        DOM2QOMnet_N           DOM2MBA_N     MBA_mortality_N           MBA2EP1_N           MBA2EP2_N            MBA2EM_N            MBA_PM_N           EP2DOM1_N           EP2DOM2_N            EM2DOM_N           MBA2DOM_N           MBA2POM_N           MBA2MBD_N           MBD2MBA_N                                                                                                                                                                                                                                                                                                                                                                                                                                    
    201208        0.515882E-04        0.713924E-04        0.499747E-05        0.264152E-04        0.399797E-04        0.938021E-06        0.136272E-04        0.842922E-06        0.122457E-04        0.950987E-07        0.138156E-05        0.202465E-05        0.202465E-05        0.141355E-04        0.163793E-04        0.224377E-05        0.687075E-04        0.161892E-04        0.122726E-08        0.660859E-09        0.560311E-08        0.161967E-04        0.375696E-08        0.178271E-08        0.150427E-07        0.161763E-04        0.128424E-07        0.108948E-05        0.174638E-08        0.515882E-04        0.515882E-04        0.497294E-04        0.185881E-05        0.000000E+00        0.161902E-05        0.239788E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201209        0.577735E-04        0.695982E-04        0.487188E-05        0.257514E-04        0.389750E-04        0.931895E-06        0.155261E-04        0.837417E-06        0.139520E-04        0.944776E-07        0.157407E-05        0.209791E-05        0.209791E-05        0.147088E-04        0.118199E-04       -0.288892E-05        0.774324E-04        0.182819E-04        0.170341E-08        0.944850E-09        0.785887E-08        0.182924E-04        0.356153E-08        0.169823E-08        0.143265E-07        0.182674E-04        0.145025E-07        0.111621E-05        0.177879E-07        0.577735E-04        0.577735E-04        0.554386E-04        0.233492E-05        0.000000E+00        0.208685E-05        0.248077E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201210        0.412720E-04        0.503067E-04        0.352147E-05        0.186135E-04        0.281717E-04        0.889545E-06        0.174018E-04        0.799361E-06        0.156376E-04        0.901841E-07        0.176424E-05        0.211945E-05        0.211945E-05        0.142358E-04        0.196416E-04        0.540575E-05        0.557213E-04        0.151403E-04        0.103329E-08        0.578023E-09        0.478165E-08        0.151467E-04        0.339093E-08        0.162663E-08        0.137127E-07        0.151283E-04        0.120104E-07        0.592342E-06        0.136542E-07        0.412720E-04        0.412720E-04        0.391356E-04        0.213643E-05        0.000000E+00        0.188173E-05        0.254701E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201211        0.148494E-04        0.250782E-04        0.175547E-05        0.927892E-05        0.140438E-04        0.780826E-06        0.160884E-04        0.701664E-06        0.144573E-04        0.791619E-07        0.163108E-05        0.188450E-05        0.188450E-05        0.275130E-04        0.432017E-04        0.156887E-04        0.198828E-04        0.572761E-05        0.297931E-09        0.165483E-09        0.137521E-08        0.572945E-05        0.316729E-08        0.152362E-08        0.128398E-07        0.572307E-05        0.454354E-08        0.143924E-06        0.209724E-08        0.148494E-04        0.148494E-04        0.138696E-04        0.979856E-06        0.000000E+00        0.723959E-06        0.255897E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201212        0.512968E-05        0.816779E-05        0.571746E-06        0.302208E-05        0.457397E-05        0.771558E-06        0.172386E-04        0.693336E-06        0.154909E-04        0.782223E-07        0.174769E-05        0.195665E-05        0.195665E-05        0.506774E-04        0.680797E-04        0.174022E-04        0.668804E-05        0.184939E-05        0.969665E-10        0.523201E-10        0.443016E-09        0.184998E-05        0.292031E-08        0.140565E-08        0.118452E-07        0.184792E-05        0.146706E-08        0.211644E-07        0.146335E-07        0.512968E-05        0.512968E-05        0.458651E-05        0.543172E-06        0.000000E+00        0.289488E-06        0.253684E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201301        0.589180E-06        0.419419E-05        0.293593E-06        0.155185E-05        0.234875E-05        0.699075E-06        0.160331E-04        0.628201E-06        0.144076E-04        0.708738E-07        0.162547E-05        0.181634E-05        0.181634E-05        0.712158E-04        0.888183E-04        0.176026E-04        0.467674E-06        0.189138E-06        0.796966E-11        0.415738E-11        0.359877E-10        0.189186E-06        0.268154E-08        0.129095E-08        0.108788E-07        0.188988E-06        0.150038E-09        0.123058E-08        0.648112E-08        0.589180E-06        0.589180E-06        0.313634E-06        0.275545E-06        0.000000E+00        0.246288E-07        0.250917E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201302        0.456262E-05        0.672048E-05        0.470433E-06        0.248658E-05        0.376347E-05        0.681750E-06        0.147447E-04        0.612632E-06        0.132498E-04        0.691173E-07        0.149485E-05        0.176019E-05        0.176019E-05        0.964781E-04        0.111028E-03        0.145501E-04        0.596124E-05        0.666663E-06        0.984395E-10        0.485288E-10        0.436136E-09        0.667246E-06        0.247015E-08        0.118920E-08        0.100218E-07        0.666134E-06        0.528844E-09        0.364018E-08        0.102593E-06        0.456262E-05        0.456262E-05        0.400703E-05        0.555600E-06        0.000000E+00        0.307584E-06        0.248016E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201303        0.719838E-04        0.139783E-04        0.978479E-06        0.517196E-05        0.782784E-05        0.687331E-06        0.135576E-04        0.617648E-06        0.121831E-04        0.696832E-07        0.137450E-05        0.174004E-05        0.174004E-05        0.670844E-04        0.120347E-04       -0.550497E-04        0.883376E-04        0.715232E-05        0.605269E-08        0.291758E-08        0.266198E-07        0.718791E-05        0.247693E-08        0.119301E-08        0.101196E-07        0.714664E-05        0.567372E-08        0.309885E-06        0.290644E-06        0.719838E-04        0.719838E-04        0.674444E-04        0.453933E-05        0.000000E+00        0.429454E-05        0.244789E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201304        0.608389E-04        0.518565E-04        0.362995E-05        0.191869E-04        0.290396E-04        0.808883E-06        0.150424E-04        0.726877E-06        0.135173E-04        0.820064E-07        0.152503E-05        0.204137E-05        0.204137E-05        0.152035E-04        0.000000E+00       -0.152035E-04        0.617126E-04        0.117176E-05        0.854036E-08        0.407734E-08        0.374437E-07        0.122182E-05        0.292275E-08        0.140580E-08        0.121372E-07        0.117082E-05        0.929518E-09        0.664395E-07        0.112329E-05        0.608389E-04        0.608389E-04        0.572479E-04        0.359099E-05        0.000000E+00        0.335249E-05        0.238500E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201305        0.985338E-04        0.130109E-03        0.910766E-05        0.481405E-04        0.728612E-04        0.952634E-06        0.175753E-04        0.856054E-06        0.157935E-04        0.965802E-07        0.178182E-05        0.236545E-05        0.236545E-05        0.308815E-05        0.000000E+00       -0.308815E-05        0.950219E-04        0.770295E-07        0.953093E-08        0.476737E-08        0.424310E-07        0.133759E-06        0.342685E-08        0.165231E-08        0.144227E-07        0.769684E-07        0.611052E-10        0.436580E-08        0.288560E-05        0.985338E-04        0.985338E-04        0.932167E-04        0.531706E-05        0.000000E+00        0.510342E-05        0.213640E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201306        0.146740E-03        0.212249E-03        0.148575E-04        0.785322E-04        0.118860E-03        0.110792E-05        0.205975E-04        0.995598E-06        0.185093E-04        0.112324E-06        0.208823E-05        0.263537E-05        0.263537E-05        0.559195E-06        0.000000E+00       -0.559195E-06        0.141550E-03        0.289646E-07        0.938130E-08        0.520000E-08        0.432708E-07        0.868167E-07        0.392908E-08        0.192764E-08        0.167834E-07        0.289416E-07        0.229767E-10        0.192678E-08        0.339144E-05        0.146740E-03        0.146740E-03        0.140331E-03        0.640939E-05        0.000000E+00        0.623225E-05        0.177139E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201307        0.117265E-03        0.158180E-03        0.110726E-04        0.585266E-04        0.885808E-04        0.124450E-05        0.252978E-04        0.111833E-05        0.227330E-04        0.126170E-06        0.256475E-05        0.292331E-05        0.292331E-05        0.756294E-07        0.000000E+00       -0.756294E-07        0.115587E-03        0.128593E-06        0.848966E-08        0.516890E-08        0.405325E-07        0.182784E-06        0.433774E-08        0.219681E-08        0.188437E-07        0.128491E-06        0.102009E-09        0.915671E-08        0.200749E-05        0.117265E-03        0.117265E-03        0.112441E-03        0.482378E-05        0.000000E+00        0.467727E-05        0.146507E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201308        0.125575E-03        0.163414E-03        0.114390E-04        0.604634E-04        0.915120E-04        0.135925E-05        0.306798E-04        0.122145E-05        0.275694E-04        0.137804E-06        0.311039E-05        0.321179E-05        0.321179E-05        0.874729E-08        0.000000E+00       -0.874729E-08        0.124474E-03        0.862887E-06        0.824612E-08        0.533709E-08        0.403089E-07        0.916779E-06        0.467191E-08        0.245069E-08        0.206344E-07        0.862202E-06        0.684503E-09        0.608191E-07        0.103239E-05        0.125575E-03        0.125575E-03        0.120408E-03        0.516722E-05        0.000000E+00        0.503884E-05        0.128380E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201309        0.874059E-04        0.923975E-04        0.646783E-05        0.341871E-04        0.517426E-04        0.144963E-05        0.339412E-04        0.130266E-05        0.305002E-04        0.146967E-06        0.344104E-05        0.342658E-05        0.342658E-05        0.107530E-08        0.000000E+00       -0.107530E-08        0.926295E-04        0.562787E-05        0.734054E-08        0.483852E-08        0.361420E-07        0.567620E-05        0.493162E-08        0.267149E-08        0.221015E-07        0.562341E-05        0.446442E-08        0.411979E-06        0.176908E-06        0.874059E-04        0.874059E-04        0.838571E-04        0.354879E-05        0.000000E+00        0.342542E-05        0.123363E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201310        0.685884E-04        0.548066E-04        0.383646E-05        0.202784E-04        0.306917E-04        0.144967E-05        0.387417E-04        0.130270E-05        0.348140E-04        0.146971E-06        0.392773E-05        0.363243E-05        0.363243E-05        0.312432E-05        0.944553E-05        0.632122E-05        0.910043E-04        0.275432E-04        0.339996E-08        0.220524E-08        0.166338E-07        0.275655E-04        0.500561E-08        0.276593E-08        0.226390E-07        0.275214E-04        0.218492E-07        0.131330E-05        0.192591E-07        0.685884E-04        0.685884E-04        0.651234E-04        0.346504E-05        0.000000E+00        0.333265E-05        0.132385E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201311        0.519860E-04        0.234972E-04        0.164480E-05        0.869396E-05        0.131585E-04        0.143531E-05        0.412946E-04        0.128979E-05        0.371080E-04        0.145515E-06        0.418654E-05        0.377163E-05        0.377163E-05        0.774712E-05        0.418603E-05       -0.356109E-05        0.712499E-04        0.116538E-04        0.348581E-08        0.210645E-08        0.165953E-07        0.116760E-04        0.480072E-08        0.266769E-08        0.217741E-07        0.116446E-04        0.924464E-08        0.494633E-06        0.685861E-07        0.519860E-04        0.519860E-04        0.486277E-04        0.335830E-05        0.000000E+00        0.321949E-05        0.138817E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201312        0.462186E-04        0.610736E-05        0.427515E-06        0.225972E-05        0.342013E-05        0.142790E-05        0.428986E-04        0.128313E-05        0.385494E-04        0.144764E-06        0.434916E-05        0.396068E-05        0.396068E-05        0.451149E-05        0.112191E-04        0.670757E-05        0.638477E-04        0.249628E-04        0.283324E-08        0.160588E-08        0.131733E-07        0.249804E-04        0.473141E-08        0.263896E-08        0.215150E-07        0.249430E-04        0.198022E-07        0.698096E-06        0.267483E-07        0.462186E-04        0.462186E-04        0.425101E-04        0.370845E-05        0.000000E+00        0.356424E-05        0.144214E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201401        0.337034E-05        0.878225E-05        0.614758E-06        0.324944E-05        0.491806E-05        0.128320E-05        0.351009E-04        0.115310E-05        0.315423E-04        0.130093E-06        0.355861E-05        0.355970E-05        0.355970E-05        0.362354E-04        0.727166E-04        0.364813E-04        0.447552E-05        0.199837E-05        0.882706E-10        0.459675E-10        0.398359E-09        0.199890E-05        0.442167E-08        0.246592E-08        0.201121E-07        0.199678E-05        0.158525E-08        0.151069E-07        0.916207E-08        0.337034E-05        0.337034E-05        0.296569E-05        0.404651E-06        0.000000E+00        0.259113E-06        0.145538E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201402        0.651925E-05        0.791935E-05        0.554355E-06        0.293016E-05        0.443483E-05        0.122230E-05        0.300449E-04        0.109838E-05        0.269989E-04        0.123920E-06        0.304602E-05        0.334737E-05        0.334737E-05        0.821878E-04        0.110501E-03        0.283137E-04        0.879395E-05        0.100699E-05        0.141413E-09        0.650506E-10        0.612692E-09        0.100781E-05        0.407409E-08        0.227184E-08        0.185306E-07        0.100620E-05        0.798819E-09        0.558786E-08        0.631312E-07        0.651925E-05        0.651925E-05        0.594067E-05        0.578574E-06        0.000000E+00        0.434763E-06        0.143811E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201403        0.859145E-04        0.189431E-04        0.132601E-05        0.700893E-05        0.106081E-04        0.116575E-05        0.240979E-04        0.104756E-05        0.216548E-04        0.118186E-06        0.244310E-05        0.305430E-05        0.305430E-05        0.660268E-04        0.130646E-04       -0.529621E-04        0.117716E-03        0.247029E-04        0.452788E-08        0.199333E-08        0.193521E-07        0.247288E-04        0.392298E-08        0.216812E-08        0.177983E-07        0.246833E-04        0.195961E-07        0.994713E-06        0.547139E-07        0.859145E-04        0.859145E-04        0.806465E-04        0.526799E-05        0.000000E+00        0.512190E-05        0.146089E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
