 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Mon                TM_C               TOM_C               SOM_C              POM1_C              POM2_C               MOM_C               QOM_C               DOM_C                MB_C               MBA_C               MBD_C               ENZ_C             ENZP1_C             ENZP2_C              ENZM_C            TM_err_C                 CO2               Nmine                 NH4                 NO3                TM_N               TOM_N               SOM_N              POM1_N              POM2_N               MOM_N               QOM_N               DOM_N                MB_N               MBA_N               MBD_N               ENZ_N             ENZP1_N             ENZP2_N              ENZM_N            TM_err_N               TM_CN              TOM_CN              SOM_CN             POM1_CN             POM2_CN              MOM_CN              QOM_CN              DOM_CN               MB_CN              MBA_CN              MBD_CN              ENZ_CN            ENZP1_CN            ENZP2_CN             ENZM_CN           TM_err_CN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
    201202        0.143912E+01        0.143912E+01        0.142133E+01        0.481704E+00        0.211476E+00        0.697327E+00        0.308219E-01        0.161532E-02        0.160244E-01        0.139111E-02        0.146333E-01        0.152739E-03        0.293648E-04        0.141669E-04        0.109207E-03        0.148328E-17        0.123048E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201203        0.142277E+01        0.142277E+01        0.140024E+01        0.482800E+00        0.208904E+00        0.696967E+00        0.115737E-01        0.822314E-04        0.222832E-01        0.808259E-02        0.142006E-01        0.162090E-03        0.308126E-04        0.146704E-04        0.116607E-03       -0.169365E-16        0.127186E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201204        0.143056E+01        0.143056E+01        0.140923E+01        0.487089E+00        0.223640E+00        0.696470E+00        0.203216E-02        0.100451E-03        0.210462E-01        0.735635E-02        0.136898E-01        0.185525E-03        0.346996E-04        0.163109E-04        0.134514E-03       -0.767098E-17        0.133582E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201205        0.144427E+01        0.144427E+01        0.142623E+01        0.491467E+00        0.238319E+00        0.695924E+00        0.519689E-03        0.133212E-03        0.177012E-01        0.360941E-02        0.140918E-01        0.200831E-03        0.370747E-04        0.174458E-04        0.146311E-03       -0.110783E-16        0.139624E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201206        0.145691E+01        0.145691E+01        0.144020E+01        0.494422E+00        0.245963E+00        0.695385E+00        0.442600E-02        0.576302E-03        0.159385E-01        0.109649E-02        0.148420E-01        0.194699E-03        0.357860E-04        0.168692E-04        0.142043E-03        0.894270E-18        0.143708E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201207        0.147477E+01        0.147477E+01        0.145753E+01        0.498321E+00        0.259559E+00        0.694899E+00        0.475076E-02        0.463979E-03        0.165870E-01        0.971874E-03        0.156151E-01        0.185536E-03        0.339873E-04        0.160652E-04        0.135484E-03        0.512135E-17        0.148542E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201208        0.148822E+01        0.148822E+01        0.147035E+01        0.501528E+00        0.270250E+00        0.694439E+00        0.413208E-02        0.488139E-03        0.172022E-01        0.776421E-03        0.164258E-01        0.176342E-03        0.321880E-04        0.152736E-04        0.128880E-03        0.744279E-17        0.152797E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201209        0.150203E+01        0.150203E+01        0.148325E+01        0.504673E+00        0.279731E+00        0.694095E+00        0.475237E-02        0.385529E-03        0.182291E-01        0.123556E-02        0.169935E-01        0.167811E-03        0.305142E-04        0.145501E-04        0.122746E-03        0.928400E-17        0.156856E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201210        0.150925E+01        0.150925E+01        0.149016E+01        0.507086E+00        0.283665E+00        0.693843E+00        0.556375E-02        0.597095E-03        0.183389E-01        0.892104E-03        0.174468E-01        0.160473E-03        0.290520E-04        0.139363E-04        0.117485E-03        0.102640E-16        0.160533E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201211        0.151483E+01        0.151483E+01        0.149563E+01        0.508367E+00        0.281501E+00        0.693676E+00        0.120844E-01        0.124526E-02        0.178021E-01        0.273901E-03        0.175282E-01        0.150192E-03        0.271353E-04        0.130534E-04        0.110003E-03       -0.520115E-17        0.162670E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201212        0.152096E+01        0.152096E+01        0.150134E+01        0.508641E+00        0.273937E+00        0.693560E+00        0.252004E-01        0.200161E-02        0.174795E-01        0.103024E-03        0.173765E-01        0.138543E-03        0.250191E-04        0.120426E-04        0.101482E-03       -0.462020E-17        0.163250E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201301        0.152286E+01        0.152286E+01        0.150286E+01        0.508357E+00        0.262452E+00        0.693489E+00        0.385629E-01        0.267837E-02        0.171967E-01        0.971016E-05        0.171870E-01        0.127235E-03        0.229734E-04        0.110599E-04        0.932015E-04       -0.466429E-17        0.163442E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201302        0.152593E+01        0.152593E+01        0.150537E+01        0.508140E+00        0.253236E+00        0.693368E+00        0.506279E-01        0.333811E-02        0.171051E-01        0.116936E-03        0.169882E-01        0.117210E-03        0.211625E-04        0.101882E-04        0.858594E-04       -0.276069E-17        0.163517E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201303        0.150328E+01        0.150328E+01        0.147994E+01        0.508137E+00        0.245671E+00        0.693206E+00        0.329282E-01        0.448891E-03        0.227660E-01        0.599868E-02        0.167673E-01        0.118174E-03        0.212265E-04        0.102237E-04        0.867235E-04        0.755884E-17        0.166459E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201304        0.147649E+01        0.147649E+01        0.145185E+01        0.509041E+00        0.243010E+00        0.692933E+00        0.686553E-02        0.617160E-04        0.244332E-01        0.809775E-02        0.163354E-01        0.141116E-03        0.250485E-04        0.120479E-04        0.104020E-03       -0.517163E-17        0.171203E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201305        0.148724E+01        0.148724E+01        0.146380E+01        0.513238E+00        0.256648E+00        0.692592E+00        0.132096E-02        0.950608E-04        0.231763E-01        0.854549E-02        0.146308E-01        0.167134E-03        0.293682E-04        0.141605E-04        0.123605E-03        0.250718E-16        0.177043E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201306        0.152295E+01        0.152295E+01        0.150295E+01        0.521271E+00        0.289222E+00        0.692244E+00        0.206988E-03        0.141611E-03        0.196743E-01        0.754428E-02        0.121301E-01        0.194021E-03        0.336708E-04        0.165198E-04        0.143830E-03       -0.265728E-16        0.186025E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201307        0.156180E+01        0.156180E+01        0.154469E+01        0.529911E+00        0.322758E+00        0.691994E+00        0.259720E-04        0.115585E-03        0.167752E-01        0.674191E-02        0.100332E-01        0.217476E-03        0.371710E-04        0.188258E-04        0.161479E-03       -0.160748E-16        0.195717E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201308        0.159366E+01        0.159366E+01        0.157771E+01        0.537675E+00        0.348110E+00        0.691917E+00        0.303469E-05        0.124413E-03        0.155940E-01        0.680138E-02        0.879263E-02        0.237854E-03        0.400336E-04        0.210010E-04        0.176820E-03        0.264818E-16        0.205006E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201309        0.160766E+01        0.160766E+01        0.159287E+01        0.542989E+00        0.357883E+00        0.691998E+00        0.367559E-06        0.926262E-04        0.144456E-01        0.599543E-02        0.845020E-02        0.254535E-03        0.422577E-04        0.228922E-04        0.189385E-03       -0.269291E-16        0.212667E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201310        0.160360E+01        0.160360E+01        0.159075E+01        0.545767E+00        0.351403E+00        0.692220E+00        0.135558E-02        0.356852E-03        0.122422E-01        0.317295E-02        0.906920E-02        0.260557E-03        0.428877E-04        0.236986E-04        0.193971E-03       -0.789546E-17        0.218557E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201311        0.158951E+01        0.158951E+01        0.157554E+01        0.546669E+00        0.332567E+00        0.692585E+00        0.372266E-02        0.190379E-03        0.135245E-01        0.401560E-02        0.950894E-02        0.250550E-03        0.411324E-04        0.228568E-04        0.186561E-03       -0.591190E-17        0.222739E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201312        0.156080E+01        0.156080E+01        0.154660E+01        0.546279E+00        0.304645E+00        0.693016E+00        0.266500E-02        0.407314E-03        0.135377E-01        0.365881E-02        0.987889E-02        0.247486E-03        0.405380E-04        0.226102E-04        0.184338E-03        0.185174E-16        0.226543E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201401        0.154935E+01        0.154935E+01        0.153683E+01        0.545658E+00        0.277267E+00        0.693277E+00        0.206221E-01        0.221467E-02        0.100845E-01        0.115661E-03        0.996886E-02        0.231313E-03        0.378816E-04        0.211262E-04        0.172305E-03       -0.833192E-17        0.228233E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201402        0.155357E+01        0.155357E+01        0.153999E+01        0.545164E+00        0.256399E+00        0.693252E+00        0.451729E-01        0.336191E-02        0.100091E-01        0.158571E-03        0.985053E-02        0.213124E-03        0.349039E-04        0.194635E-04        0.158757E-03       -0.331193E-17        0.228368E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201403        0.152601E+01        0.152601E+01        0.151089E+01        0.544962E+00        0.240866E+00        0.693006E+00        0.320555E-01        0.504195E-03        0.144131E-01        0.440550E-02        0.100076E-01        0.204692E-03        0.336136E-04        0.185768E-04        0.152502E-03        0.684125E-17        0.232024E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201404        0.149711E+01        0.149711E+01        0.147937E+01        0.545960E+00        0.234199E+00        0.692547E+00        0.665939E-02        0.817334E-04        0.174452E-01        0.702752E-02        0.104177E-01        0.213908E-03        0.354322E-04        0.190320E-04        0.159444E-03        0.376189E-18        0.237565E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201405        0.150742E+01        0.150742E+01        0.148939E+01        0.550360E+00        0.245853E+00        0.691998E+00        0.117408E-02        0.106158E-03        0.176997E-01        0.731478E-02        0.103849E-01        0.231197E-03        0.386400E-04        0.201368E-04        0.172420E-03       -0.934730E-17        0.244154E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201406        0.153332E+01        0.153332E+01        0.151635E+01        0.556717E+00        0.268065E+00        0.691407E+00        0.162190E-03        0.142574E-03        0.165773E-01        0.606749E-02        0.105098E-01        0.247633E-03        0.415734E-04        0.213046E-04        0.184755E-03        0.137885E-16        0.252108E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201407        0.157745E+01        0.157745E+01        0.156188E+01        0.565886E+00        0.303876E+00        0.690928E+00        0.119353E-02        0.377781E-03        0.149394E-01        0.299389E-02        0.119455E-01        0.255628E-03        0.429061E-04        0.219490E-04        0.190772E-03        0.366769E-17        0.262318E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201408        0.160581E+01        0.160581E+01        0.159039E+01        0.572019E+00        0.323246E+00        0.690617E+00        0.451255E-02        0.533262E-03        0.146420E-01        0.137704E-02        0.132650E-01        0.245463E-03        0.411428E-04        0.211151E-04        0.183206E-03        0.418597E-17        0.269710E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
