 Simulation_Period = 20180101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                 SOC                POC1                POC2                 MOC                 QOC                 DOC                 MBC                MBCA                MBCD            ENZ_POC1            ENZ_POC2             ENZ_MOC             CO2_TOT              SOC_I1             POC1_I1             POC2_I1              MOC_I1              QOC_I1              DOC_I1              MBC_I1             MBCA_I1             MBCD_I1         ENZ_POC1_I1         ENZ_POC2_I1          ENZ_MOC_I1          CO2_TOT_I1              SOC_I2             POC1_I2             POC2_I2              MOC_I2              QOC_I2              DOC_I2              MBC_I2             MBCA_I2             MBCD_I2         ENZ_POC1_I2         ENZ_POC2_I2          ENZ_MOC_I2          CO2_TOT_I2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20180228        0.793625E+01        0.150000E+01        0.867500E-01        0.626708E+01        0.774958E-01        0.304208E-02        0.731167E+00        0.623167E+00        0.108000E+00        0.661250E-02        0.466125E-03        0.707792E-02        0.225625E+01        0.640417E+01        0.975458E+00        0.463417E-01        0.533500E+01        0.467125E-01        0.229208E-02        0.523750E+00        0.415750E+00        0.108000E+00        0.431500E-02        0.302083E-03        0.461708E-02        0.130250E+01        0.153042E+01        0.529000E+00        0.404125E-01        0.932625E+00        0.307750E-01        0.750083E-03        0.207417E+00        0.207417E+00        0.181833E-10        0.229875E-02        0.163875E-03        0.246208E-02        0.954167E+00
  20180301        0.791542E+01        0.150000E+01        0.837125E-01        0.625458E+01        0.742000E-01        0.300000E-02        0.733375E+00        0.625542E+00        0.108000E+00        0.666083E-02        0.449333E-03        0.711167E-02        0.227500E+01        0.638667E+01        0.974667E+00        0.447167E-01        0.532333E+01        0.449875E-01        0.227042E-02        0.527375E+00        0.419542E+00        0.108000E+00        0.437125E-02        0.292917E-03        0.466417E-02        0.131458E+01        0.153000E+01        0.528333E+00        0.390000E-01        0.931333E+00        0.292208E-01        0.729833E-03        0.206042E+00        0.206042E+00        0.186292E-10        0.229000E-02        0.156333E-03        0.244625E-02        0.960417E+00
  20180302        0.789417E+01        0.150000E+01        0.808917E-01        0.624042E+01        0.711042E-01        0.296167E-02        0.735583E+00        0.627833E+00        0.108000E+00        0.670875E-02        0.433750E-03        0.714250E-02        0.229417E+01        0.637125E+01        0.973875E+00        0.432125E-01        0.531083E+01        0.433667E-01        0.225042E-02        0.530917E+00        0.423167E+00        0.108000E+00        0.442542E-02        0.284500E-03        0.471042E-02        0.132667E+01        0.152125E+01        0.528000E+00        0.376792E-01        0.929750E+00        0.277500E-01        0.711000E-03        0.204583E+00        0.204583E+00        0.190833E-10        0.228250E-02        0.149292E-03        0.243250E-02        0.966500E+00
  20180303        0.787333E+01        0.150000E+01        0.782583E-01        0.622625E+01        0.681875E-01        0.292500E-02        0.737667E+00        0.630042E+00        0.108000E+00        0.675333E-02        0.419333E-03        0.717250E-02        0.231292E+01        0.635500E+01        0.973000E+00        0.418042E-01        0.529750E+01        0.418250E-01        0.223208E-02        0.534375E+00        0.426750E+00        0.108000E+00        0.447875E-02        0.276583E-03        0.475583E-02        0.133958E+01        0.152000E+01        0.527500E+00        0.364500E-01        0.928375E+00        0.263583E-01        0.693542E-03        0.203333E+00        0.203333E+00        0.195167E-10        0.227417E-02        0.142792E-03        0.241625E-02        0.972500E+00
  20180304        0.785292E+01        0.150000E+01        0.757500E-01        0.621333E+01        0.654333E-01        0.289167E-02        0.739667E+00        0.632167E+00        0.107333E+00        0.679625E-02        0.405958E-03        0.720208E-02        0.233125E+01        0.633875E+01        0.972042E+00        0.404792E-01        0.528583E+01        0.403792E-01        0.221458E-02        0.537750E+00        0.430375E+00        0.107333E+00        0.453083E-02        0.269250E-03        0.480000E-02        0.135292E+01        0.151292E+01        0.527000E+00        0.353000E-01        0.926708E+00        0.250542E-01        0.677125E-03        0.201792E+00        0.201792E+00        0.199667E-10        0.226500E-02        0.136750E-03        0.240250E-02        0.978500E+00
  20180305        0.783250E+01        0.150000E+01        0.734708E-01        0.619792E+01        0.628208E-01        0.285917E-02        0.741625E+00        0.634292E+00        0.107000E+00        0.683667E-02        0.393500E-03        0.723042E-02        0.234917E+01        0.632375E+01        0.971208E+00        0.392500E-01        0.527375E+01        0.390125E-01        0.219708E-02        0.541208E+00        0.433750E+00        0.107000E+00        0.458125E-02        0.262417E-03        0.484333E-02        0.136500E+01        0.151000E+01        0.526708E+00        0.342167E-01        0.925208E+00        0.238000E-01        0.661792E-03        0.200500E+00        0.200500E+00        0.204000E-10        0.225542E-02        0.131167E-03        0.238583E-02        0.984333E+00
  20180306        0.781250E+01        0.150000E+01        0.712750E-01        0.618458E+01        0.603500E-01        0.283000E-02        0.743542E+00        0.636333E+00        0.107000E+00        0.687583E-02        0.381833E-03        0.725750E-02        0.236708E+01        0.630625E+01        0.970375E+00        0.380708E-01        0.526125E+01        0.377208E-01        0.218292E-02        0.544458E+00        0.437250E+00        0.107000E+00        0.463083E-02        0.256000E-03        0.488708E-02        0.137708E+01        0.150625E+01        0.526000E+00        0.332042E-01        0.923500E+00        0.226583E-01        0.647458E-03        0.199125E+00        0.199125E+00        0.208250E-10        0.224500E-02        0.125875E-03        0.237125E-02        0.990000E+00
  20180307        0.779250E+01        0.149667E+01        0.692167E-01        0.617042E+01        0.580792E-01        0.280125E-02        0.745458E+00        0.638333E+00        0.107000E+00        0.691333E-02        0.371000E-03        0.728375E-02        0.238500E+01        0.629208E+01        0.969542E+00        0.369792E-01        0.524750E+01        0.365042E-01        0.216667E-02        0.547708E+00        0.440625E+00        0.107000E+00        0.467917E-02        0.250000E-03        0.492917E-02        0.138958E+01        0.150000E+01        0.525833E+00        0.322458E-01        0.921833E+00        0.215583E-01        0.634000E-03        0.197667E+00        0.197667E+00        0.212625E-10        0.223417E-02        0.120958E-03        0.235500E-02        0.995625E+00
  20180308        0.777333E+01        0.149000E+01        0.672750E-01        0.615583E+01        0.558917E-01        0.277500E-02        0.747292E+00        0.640292E+00        0.107000E+00        0.694917E-02        0.360750E-03        0.731000E-02        0.240375E+01        0.627542E+01        0.968708E+00        0.359375E-01        0.523542E+01        0.353667E-01        0.215417E-02        0.550875E+00        0.443875E+00        0.107000E+00        0.472625E-02        0.244375E-03        0.497000E-02        0.140250E+01        0.150000E+01        0.525000E+00        0.313375E-01        0.920167E+00        0.205250E-01        0.621500E-03        0.196375E+00        0.196375E+00        0.216875E-10        0.222333E-02        0.116375E-03        0.233958E-02        0.999792E+00
  20180309        0.775333E+01        0.149000E+01        0.654292E-01        0.614208E+01        0.538333E-01        0.275000E-02        0.749042E+00        0.642208E+00        0.107000E+00        0.698375E-02        0.351125E-03        0.733500E-02        0.242125E+01        0.626042E+01        0.967875E+00        0.349583E-01        0.522333E+01        0.342833E-01        0.214125E-02        0.554042E+00        0.447208E+00        0.107000E+00        0.477167E-02        0.239042E-03        0.501167E-02        0.141458E+01        0.149042E+01        0.524958E+00        0.304833E-01        0.918458E+00        0.195458E-01        0.609500E-03        0.195000E+00        0.195000E+00        0.221083E-10        0.221208E-02        0.112125E-03        0.232417E-02        0.100792E+01
  20180310        0.773417E+01        0.149000E+01        0.636958E-01        0.612667E+01        0.518958E-01        0.272667E-02        0.750750E+00        0.644042E+00        0.107000E+00        0.701708E-02        0.342083E-03        0.735917E-02        0.243833E+01        0.624500E+01        0.967000E+00        0.340250E-01        0.521042E+01        0.332667E-01        0.212792E-02        0.557125E+00        0.450417E+00        0.107000E+00        0.481708E-02        0.234000E-03        0.505167E-02        0.142667E+01        0.149000E+01        0.524000E+00        0.296708E-01        0.916667E+00        0.186292E-01        0.598167E-03        0.193625E+00        0.193625E+00        0.225250E-10        0.220000E-02        0.108083E-03        0.230750E-02        0.101000E+01
  20180311        0.771500E+01        0.149000E+01        0.620333E-01        0.611333E+01        0.500625E-01        0.270375E-02        0.752500E+00        0.645833E+00        0.107000E+00        0.704917E-02        0.333583E-03        0.738250E-02        0.245583E+01        0.622917E+01        0.966042E+00        0.331375E-01        0.519708E+01        0.323083E-01        0.211625E-02        0.560125E+00        0.453542E+00        0.107000E+00        0.486083E-02        0.229208E-03        0.509000E-02        0.143875E+01        0.148583E+01        0.524000E+00        0.288958E-01        0.914917E+00        0.177625E-01        0.587667E-03        0.192375E+00        0.192375E+00        0.229417E-10        0.218750E-02        0.104333E-03        0.229292E-02        0.101917E+01
  20180312        0.769542E+01        0.149000E+01        0.604625E-01        0.609750E+01        0.483458E-01        0.268292E-02        0.754167E+00        0.647583E+00        0.106542E+00        0.708000E-02        0.325500E-03        0.740583E-02        0.247417E+01        0.621417E+01        0.965167E+00        0.322958E-01        0.518500E+01        0.314000E-01        0.210542E-02        0.563125E+00        0.456625E+00        0.106542E+00        0.490417E-02        0.224750E-03        0.512875E-02        0.145208E+01        0.148000E+01        0.523083E+00        0.281625E-01        0.913125E+00        0.169500E-01        0.577583E-03        0.191000E+00        0.191000E+00        0.233542E-10        0.217583E-02        0.100737E-03        0.227625E-02        0.102000E+01
  20180313        0.767625E+01        0.149000E+01        0.589708E-01        0.608417E+01        0.467167E-01        0.266292E-02        0.755708E+00        0.649417E+00        0.106000E+00        0.711000E-02        0.317833E-03        0.742875E-02        0.249167E+01        0.619833E+01        0.964292E+00        0.314958E-01        0.517292E+01        0.305417E-01        0.209458E-02        0.566083E+00        0.459708E+00        0.106000E+00        0.494667E-02        0.220417E-03        0.516667E-02        0.146417E+01        0.148000E+01        0.523000E+00        0.274708E-01        0.911375E+00        0.161750E-01        0.568167E-03        0.189625E+00        0.189625E+00        0.237667E-10        0.216417E-02        0.973833E-04        0.226167E-02        0.102958E+01
  20180314        0.765708E+01        0.149000E+01        0.575417E-01        0.606833E+01        0.451833E-01        0.264375E-02        0.757417E+00        0.651083E+00        0.106000E+00        0.714000E-02        0.310583E-03        0.745042E-02        0.250833E+01        0.618375E+01        0.963458E+00        0.307375E-01        0.515917E+01        0.297333E-01        0.208458E-02        0.569000E+00        0.462750E+00        0.106000E+00        0.498833E-02        0.216333E-03        0.520458E-02        0.147583E+01        0.147250E+01        0.522208E+00        0.268042E-01        0.909500E+00        0.154500E-01        0.559208E-03        0.188417E+00        0.188417E+00        0.241667E-10        0.215250E-02        0.942083E-04        0.224542E-02        0.103000E+01
  20180315        0.763875E+01        0.148083E+01        0.561792E-01        0.605458E+01        0.437375E-01        0.262542E-02        0.758917E+00        0.652708E+00        0.106000E+00        0.716833E-02        0.303667E-03        0.747167E-02        0.252542E+01        0.616750E+01        0.962583E+00        0.300125E-01        0.514625E+01        0.289708E-01        0.207500E-02        0.571833E+00        0.465625E+00        0.106000E+00        0.502833E-02        0.212500E-03        0.524125E-02        0.148792E+01        0.147000E+01        0.522000E+00        0.261750E-01        0.907625E+00        0.147625E-01        0.550833E-03        0.187167E+00        0.187167E+00        0.245667E-10        0.213875E-02        0.911958E-04        0.223083E-02        0.104000E+01
  20180316        0.761958E+01        0.148000E+01        0.548750E-01        0.603917E+01        0.423708E-01        0.260833E-02        0.760458E+00        0.654458E+00        0.106000E+00        0.719542E-02        0.297125E-03        0.749250E-02        0.254333E+01        0.615375E+01        0.961708E+00        0.293125E-01        0.513417E+01        0.282500E-01        0.206542E-02        0.574625E+00        0.468583E+00        0.106000E+00        0.506833E-02        0.208750E-03        0.527708E-02        0.150125E+01        0.147000E+01        0.521292E+00        0.255583E-01        0.905792E+00        0.141167E-01        0.542833E-03        0.185792E+00        0.185792E+00        0.249667E-10        0.212667E-02        0.883542E-04        0.221542E-02        0.104000E+01
  20180317        0.760125E+01        0.148000E+01        0.536500E-01        0.602500E+01        0.410833E-01        0.259208E-02        0.761917E+00        0.656042E+00        0.106000E+00        0.722208E-02        0.290833E-03        0.751333E-02        0.256000E+01        0.613750E+01        0.960833E+00        0.286500E-01        0.512125E+01        0.275750E-01        0.205708E-02        0.577375E+00        0.471417E+00        0.106000E+00        0.510750E-02        0.205250E-03        0.531333E-02        0.151333E+01        0.146042E+01        0.521000E+00        0.249833E-01        0.903875E+00        0.135083E-01        0.535083E-03        0.184583E+00        0.184583E+00        0.253667E-10        0.211458E-02        0.856458E-04        0.220000E-02        0.104958E+01
  20180318        0.758292E+01        0.148000E+01        0.524500E-01        0.601000E+01        0.398583E-01        0.257583E-02        0.763458E+00        0.657583E+00        0.106000E+00        0.724875E-02        0.284875E-03        0.753333E-02        0.257667E+01        0.612375E+01        0.959958E+00        0.280125E-01        0.510750E+01        0.269292E-01        0.204875E-02        0.580042E+00        0.474208E+00        0.106000E+00        0.514583E-02        0.201750E-03        0.534750E-02        0.152500E+01        0.146000E+01        0.520333E+00        0.244292E-01        0.902042E+00        0.129375E-01        0.527875E-03        0.183375E+00        0.183375E+00        0.257625E-10        0.210292E-02        0.830792E-04        0.218542E-02        0.105000E+01
  20180319        0.756458E+01        0.148000E+01        0.513042E-01        0.599500E+01        0.387208E-01        0.256125E-02        0.764792E+00        0.659208E+00        0.106000E+00        0.727333E-02        0.279208E-03        0.755292E-02        0.259458E+01        0.610750E+01        0.959000E+00        0.274000E-01        0.509500E+01        0.263250E-01        0.204000E-02        0.582750E+00        0.477042E+00        0.106000E+00        0.518417E-02        0.198542E-03        0.538250E-02        0.153708E+01        0.145875E+01        0.520000E+00        0.238958E-01        0.900125E+00        0.123917E-01        0.521000E-03        0.182208E+00        0.182208E+00        0.261500E-10        0.209000E-02        0.806500E-04        0.217083E-02        0.105833E+01
  20180320        0.754542E+01        0.148000E+01        0.502083E-01        0.598083E+01        0.376375E-01        0.254625E-02        0.766333E+00        0.660625E+00        0.106000E+00        0.729875E-02        0.273667E-03        0.757208E-02        0.261125E+01        0.609375E+01        0.958042E+00        0.268208E-01        0.508292E+01        0.257542E-01        0.203125E-02        0.585333E+00        0.479750E+00        0.106000E+00        0.522083E-02        0.195375E-03        0.541625E-02        0.154958E+01        0.145000E+01        0.519417E+00        0.233875E-01        0.898208E+00        0.118833E-01        0.514458E-03        0.180917E+00        0.180917E+00        0.265417E-10        0.207708E-02        0.783083E-04        0.215583E-02        0.106000E+01
  20180321        0.752708E+01        0.148000E+01        0.491583E-01        0.596542E+01        0.366125E-01        0.253333E-02        0.767625E+00        0.662250E+00        0.105333E+00        0.732250E-02        0.268500E-03        0.759125E-02        0.262750E+01        0.607750E+01        0.957167E+00        0.262583E-01        0.506875E+01        0.252125E-01        0.202417E-02        0.587917E+00        0.482375E+00        0.105333E+00        0.525667E-02        0.192375E-03        0.544958E-02        0.156250E+01        0.145000E+01        0.519000E+00        0.228917E-01        0.896292E+00        0.114042E-01        0.508250E-03        0.179708E+00        0.179708E+00        0.269250E-10        0.206542E-02        0.760958E-04        0.214208E-02        0.106708E+01
  20180322        0.750958E+01        0.147333E+01        0.481458E-01        0.595083E+01        0.356458E-01        0.251917E-02        0.769083E+00        0.663625E+00        0.105000E+00        0.734667E-02        0.263500E-03        0.760958E-02        0.264500E+01        0.606375E+01        0.956292E+00        0.257250E-01        0.505625E+01        0.247000E-01        0.201792E-02        0.590417E+00        0.485042E+00        0.105000E+00        0.529333E-02        0.189458E-03        0.548250E-02        0.157458E+01        0.144875E+01        0.518458E+00        0.224250E-01        0.894375E+00        0.109458E-01        0.502292E-03        0.178583E+00        0.178583E+00        0.273042E-10        0.205375E-02        0.739875E-04        0.212667E-02        0.107000E+01
  20180323        0.749125E+01        0.147000E+01        0.471792E-01        0.593542E+01        0.347375E-01        0.250625E-02        0.770417E+00        0.665167E+00        0.105000E+00        0.736958E-02        0.258708E-03        0.762792E-02        0.266167E+01        0.604750E+01        0.955417E+00        0.252000E-01        0.504375E+01        0.242083E-01        0.201000E-02        0.592917E+00        0.487708E+00        0.105000E+00        0.532750E-02        0.186708E-03        0.551458E-02        0.158625E+01        0.144000E+01        0.518000E+00        0.219792E-01        0.892417E+00        0.105167E-01        0.496583E-03        0.177458E+00        0.177458E+00        0.276833E-10        0.204208E-02        0.719708E-04        0.211375E-02        0.107500E+01
  20180324        0.747375E+01        0.147000E+01        0.462417E-01        0.592167E+01        0.338708E-01        0.249458E-02        0.771667E+00        0.666542E+00        0.105000E+00        0.739167E-02        0.254000E-03        0.764542E-02        0.267792E+01        0.603417E+01        0.954500E+00        0.247000E-01        0.503083E+01        0.237583E-01        0.200250E-02        0.595375E+00        0.490167E+00        0.105000E+00        0.536250E-02        0.183958E-03        0.554625E-02        0.159833E+01        0.144000E+01        0.517500E+00        0.215375E-01        0.890500E+00        0.101167E-01        0.491250E-03        0.176333E+00        0.176333E+00        0.280583E-10        0.202917E-02        0.700417E-04        0.209917E-02        0.108000E+01
  20180325        0.745500E+01        0.147000E+01        0.453417E-01        0.590583E+01        0.330500E-01        0.248292E-02        0.773042E+00        0.667958E+00        0.105000E+00        0.741375E-02        0.249542E-03        0.766417E-02        0.269500E+01        0.601833E+01        0.953625E+00        0.242167E-01        0.501708E+01        0.233250E-01        0.199750E-02        0.597833E+00        0.492792E+00        0.105000E+00        0.539625E-02        0.181333E-03        0.557750E-02        0.161208E+01        0.143917E+01        0.517000E+00        0.211167E-01        0.888500E+00        0.973292E-02        0.486042E-03        0.175250E+00        0.175250E+00        0.284333E-10        0.201708E-02        0.682000E-04        0.208542E-02        0.108208E+01
  20180326        0.743708E+01        0.147000E+01        0.444708E-01        0.589167E+01        0.322917E-01        0.247167E-02        0.774333E+00        0.669417E+00        0.105000E+00        0.743583E-02        0.245250E-03        0.768083E-02        0.271208E+01        0.600417E+01        0.952708E+00        0.237583E-01        0.500458E+01        0.229167E-01        0.199000E-02        0.600167E+00        0.495167E+00        0.105000E+00        0.542958E-02        0.178875E-03        0.560875E-02        0.162375E+01        0.143000E+01        0.516542E+00        0.207167E-01        0.886500E+00        0.937250E-02        0.481083E-03        0.174167E+00        0.174167E+00        0.288000E-10        0.200583E-02        0.664375E-04        0.207292E-02        0.109000E+01
  20180327        0.741917E+01        0.147000E+01        0.436375E-01        0.587583E+01        0.315625E-01        0.246083E-02        0.775542E+00        0.670667E+00        0.105000E+00        0.745667E-02        0.241167E-03        0.769750E-02        0.272792E+01        0.598917E+01        0.951792E+00        0.233083E-01        0.499250E+01        0.225292E-01        0.198333E-02        0.602500E+00        0.497750E+00        0.105000E+00        0.546250E-02        0.176375E-03        0.563875E-02        0.163583E+01        0.143000E+01        0.516000E+00        0.203250E-01        0.884583E+00        0.903250E-02        0.476417E-03        0.173083E+00        0.173083E+00        0.291667E-10        0.199458E-02        0.647458E-04        0.205875E-02        0.109000E+01
  20180328        0.740167E+01        0.147000E+01        0.428208E-01        0.586167E+01        0.308750E-01        0.244958E-02        0.776750E+00        0.672167E+00        0.105000E+00        0.747750E-02        0.237167E-03        0.771458E-02        0.274500E+01        0.597458E+01        0.950917E+00        0.228792E-01        0.497792E+01        0.221583E-01        0.198000E-02        0.604833E+00        0.500083E+00        0.105000E+00        0.549458E-02        0.174042E-03        0.566875E-02        0.164750E+01        0.143000E+01        0.515542E+00        0.199542E-01        0.882583E+00        0.871167E-02        0.471917E-03        0.172042E+00        0.172042E+00        0.295333E-10        0.198333E-02        0.631333E-04        0.204583E-02        0.109875E+01
  20180329        0.738417E+01        0.146500E+01        0.420500E-01        0.584583E+01        0.302167E-01        0.243958E-02        0.778042E+00        0.673458E+00        0.105000E+00        0.749750E-02        0.233375E-03        0.773125E-02        0.276167E+01        0.596000E+01        0.950000E+00        0.224667E-01        0.496583E+01        0.218125E-01        0.197000E-02        0.607042E+00        0.502417E+00        0.105000E+00        0.552583E-02        0.171792E-03        0.569792E-02        0.166083E+01        0.142083E+01        0.515000E+00        0.195833E-01        0.880583E+00        0.840833E-02        0.467583E-03        0.170958E+00        0.170958E+00        0.298958E-10        0.197208E-02        0.615792E-04        0.203375E-02        0.110000E+01
  20180330        0.736542E+01        0.146000E+01        0.412958E-01        0.583167E+01        0.296000E-01        0.243000E-02        0.779292E+00        0.674667E+00        0.104542E+00        0.751750E-02        0.229583E-03        0.774625E-02        0.277708E+01        0.594542E+01        0.949000E+00        0.220667E-01        0.495333E+01        0.214792E-01        0.196708E-02        0.609208E+00        0.504792E+00        0.104542E+00        0.555708E-02        0.169500E-03        0.572667E-02        0.167333E+01        0.142000E+01        0.514583E+00        0.192375E-01        0.878583E+00        0.812208E-02        0.463417E-03        0.169958E+00        0.169958E+00        0.302542E-10        0.196083E-02        0.600917E-04        0.202125E-02        0.110500E+01
  20180331        0.734792E+01        0.146000E+01        0.405708E-01        0.581583E+01        0.290250E-01        0.242000E-02        0.780417E+00        0.676042E+00        0.104000E+00        0.753708E-02        0.226042E-03        0.776375E-02        0.279458E+01        0.593125E+01        0.948083E+00        0.216708E-01        0.494000E+01        0.211750E-01        0.196000E-02        0.611417E+00        0.507042E+00        0.104000E+00        0.558750E-02        0.167375E-03        0.575542E-02        0.168500E+01        0.142000E+01        0.514000E+00        0.188958E-01        0.876583E+00        0.785208E-02        0.459500E-03        0.169000E+00        0.169000E+00        0.306125E-10        0.194917E-02        0.586625E-04        0.200750E-02        0.111000E+01
  20180401        0.733083E+01        0.146000E+01        0.398625E-01        0.580250E+01        0.284667E-01        0.241042E-02        0.781583E+00        0.677333E+00        0.104000E+00        0.755625E-02        0.222542E-03        0.777875E-02        0.281083E+01        0.591583E+01        0.947167E+00        0.212917E-01        0.492667E+01        0.208750E-01        0.195542E-02        0.613625E+00        0.509292E+00        0.104000E+00        0.561750E-02        0.165250E-03        0.578292E-02        0.169708E+01        0.141292E+01        0.513583E+00        0.185667E-01        0.874583E+00        0.759625E-02        0.455583E-03        0.168000E+00        0.168000E+00        0.309625E-10        0.193833E-02        0.572875E-04        0.199583E-02        0.111083E+01
  20180402        0.731333E+01        0.146000E+01        0.391833E-01        0.578625E+01        0.279458E-01        0.240125E-02        0.782708E+00        0.678542E+00        0.104000E+00        0.757500E-02        0.219250E-03        0.779458E-02        0.282625E+01        0.590250E+01        0.946250E+00        0.209333E-01        0.491417E+01        0.205958E-01        0.195000E-02        0.615708E+00        0.511500E+00        0.104000E+00        0.564750E-02        0.163250E-03        0.581042E-02        0.170958E+01        0.141000E+01        0.513000E+00        0.182500E-01        0.872583E+00        0.735500E-02        0.451958E-03        0.167000E+00        0.167000E+00        0.313208E-10        0.192792E-02        0.559708E-04        0.198417E-02        0.112000E+01
  20180403        0.729542E+01        0.146000E+01        0.385208E-01        0.577250E+01        0.274500E-01        0.239250E-02        0.783833E+00        0.679750E+00        0.104000E+00        0.759458E-02        0.216000E-03        0.781000E-02        0.284417E+01        0.588667E+01        0.945333E+00        0.205750E-01        0.490167E+01        0.203250E-01        0.194417E-02        0.617792E+00        0.513708E+00        0.104000E+00        0.567625E-02        0.161292E-03        0.583750E-02        0.172250E+01        0.141000E+01        0.512583E+00        0.179417E-01        0.870583E+00        0.712750E-02        0.448417E-03        0.166083E+00        0.166083E+00        0.316625E-10        0.191750E-02        0.547000E-04        0.197250E-02        0.112000E+01
  20180404        0.727792E+01        0.146000E+01        0.378833E-01        0.575625E+01        0.269833E-01        0.238417E-02        0.785042E+00        0.681083E+00        0.104000E+00        0.761208E-02        0.212833E-03        0.782500E-02        0.285958E+01        0.587375E+01        0.944417E+00        0.202375E-01        0.488750E+01        0.200750E-01        0.194000E-02        0.619833E+00        0.515875E+00        0.104000E+00        0.570458E-02        0.159375E-03        0.586375E-02        0.173458E+01        0.140583E+01        0.512000E+00        0.176458E-01        0.868583E+00        0.691208E-02        0.445042E-03        0.165167E+00        0.165167E+00        0.320083E-10        0.190708E-02        0.535000E-04        0.196125E-02        0.112583E+01
  20180405        0.726083E+01        0.145542E+01        0.372583E-01        0.574250E+01        0.265333E-01        0.237625E-02        0.786167E+00        0.682292E+00        0.104000E+00        0.763000E-02        0.209750E-03        0.784000E-02        0.287583E+01        0.585792E+01        0.943500E+00        0.199042E-01        0.487500E+01        0.198250E-01        0.193375E-02        0.621833E+00        0.517958E+00        0.104000E+00        0.573292E-02        0.157500E-03        0.589042E-02        0.174667E+01        0.140000E+01        0.511583E+00        0.173542E-01        0.866583E+00        0.670833E-02        0.441708E-03        0.164250E+00        0.164250E+00        0.323583E-10        0.189708E-02        0.523042E-04        0.194875E-02        0.113000E+01
  20180406        0.724375E+01        0.145000E+01        0.366500E-01        0.572625E+01        0.261167E-01        0.236875E-02        0.787250E+00        0.683458E+00        0.104000E+00        0.764750E-02        0.206833E-03        0.785458E-02        0.289292E+01        0.584417E+01        0.942583E+00        0.195792E-01        0.486292E+01        0.196000E-01        0.193000E-02        0.623833E+00        0.520042E+00        0.104000E+00        0.576042E-02        0.155625E-03        0.591667E-02        0.175875E+01        0.140000E+01        0.511000E+00        0.170792E-01        0.864583E+00        0.651583E-02        0.438625E-03        0.163375E+00        0.163375E+00        0.326917E-10        0.188708E-02        0.511708E-04        0.193792E-02        0.113000E+01
  20180407        0.722542E+01        0.145000E+01        0.360750E-01        0.571250E+01        0.257167E-01        0.236000E-02        0.788292E+00        0.684625E+00        0.104000E+00        0.766500E-02        0.203958E-03        0.786875E-02        0.290792E+01        0.582958E+01        0.941667E+00        0.192708E-01        0.484917E+01        0.193833E-01        0.192417E-02        0.625750E+00        0.522083E+00        0.104000E+00        0.578833E-02        0.153833E-03        0.594125E-02        0.177208E+01        0.139917E+01        0.510583E+00        0.168042E-01        0.862542E+00        0.633333E-02        0.435625E-03        0.162542E+00        0.162542E+00        0.330375E-10        0.187750E-02        0.500833E-04        0.192708E-02        0.114000E+01
  20180408        0.720833E+01        0.145000E+01        0.355083E-01        0.569625E+01        0.253417E-01        0.235167E-02        0.789375E+00        0.685750E+00        0.104000E+00        0.768250E-02        0.201125E-03        0.788375E-02        0.292500E+01        0.581542E+01        0.940750E+00        0.189667E-01        0.483625E+01        0.191750E-01        0.192000E-02        0.627667E+00        0.524083E+00        0.104000E+00        0.581500E-02        0.152167E-03        0.596708E-02        0.178417E+01        0.139000E+01        0.510000E+00        0.165375E-01        0.860500E+00        0.616167E-02        0.432625E-03        0.161708E+00        0.161708E+00        0.333750E-10        0.186750E-02        0.490333E-04        0.191667E-02        0.114000E+01
  20180409        0.719167E+01        0.145000E+01        0.349583E-01        0.568250E+01        0.249750E-01        0.234500E-02        0.790417E+00        0.686917E+00        0.103125E+00        0.769875E-02        0.198500E-03        0.789667E-02        0.294125E+01        0.580125E+01        0.939833E+00        0.186750E-01        0.482375E+01        0.189750E-01        0.191500E-02        0.629542E+00        0.526083E+00        0.103125E+00        0.584042E-02        0.150458E-03        0.599083E-02        0.179625E+01        0.139000E+01        0.509583E+00        0.162875E-01        0.858500E+00        0.599833E-02        0.429833E-03        0.160917E+00        0.160917E+00        0.337167E-10        0.185833E-02        0.480167E-04        0.190625E-02        0.114375E+01
  20180410        0.717458E+01        0.145000E+01        0.344250E-01        0.566625E+01        0.246375E-01        0.233833E-02        0.791458E+00        0.688125E+00        0.103000E+00        0.771542E-02        0.195875E-03        0.791208E-02        0.295625E+01        0.578625E+01        0.938917E+00        0.183917E-01        0.481125E+01        0.187875E-01        0.191000E-02        0.631458E+00        0.528083E+00        0.103000E+00        0.586708E-02        0.148750E-03        0.601625E-02        0.180792E+01        0.139000E+01        0.509000E+00        0.160292E-01        0.856458E+00        0.584417E-02        0.427042E-03        0.160000E+00        0.160000E+00        0.340500E-10        0.184917E-02        0.470417E-04        0.189583E-02        0.115000E+01
