 Simulation_Period = 20180101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day             POCdec1             POCdec2         POCdec2DOC1         POCdec2DOC2         POCdec2MOC1         POCdec2MOC2             MOC2DOC             QOC2DOC             DOC2QOC          DOC2QOCnet             DOC2MBC          CO2_growth          CO2_maintn     CO2_maintn_dorm              CO2_gm       MBC_mortality             MBC2EP1             MBC2EP2              MBC2EM              MBC_PM             EP2DOC1             EP2DOC2              EM2DOC             MBC2DOC             MBC2POC             MBA2MBD             MBD2MBA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20180628        0.606000E-04        0.476542E-05        0.303000E-04        0.238292E-05        0.303000E-04        0.238292E-05        0.578417E-03        0.445208E-04        0.427083E-04       -0.180583E-05        0.784792E-03        0.534625E-03        0.682083E-04        0.738833E-06        0.603583E-03        0.619000E-13        0.851000E-04        0.952917E-06        0.860792E-04        0.172000E-03        0.849000E-04        0.978458E-06        0.859000E-04        0.310000E-13        0.310000E-13        0.708542E-13        0.266542E-05
  20180629        0.605375E-04        0.469958E-05        0.303000E-04        0.235000E-05        0.303000E-04        0.235000E-05        0.577042E-03        0.443917E-04        0.426083E-04       -0.179083E-05        0.783500E-03        0.533708E-03        0.680792E-04        0.738000E-06        0.602500E-03        0.620000E-13        0.851458E-04        0.947167E-06        0.861000E-04        0.172000E-03        0.849792E-04        0.972250E-06        0.859125E-04        0.310000E-13        0.310000E-13        0.709000E-13        0.265792E-05
  20180630        0.605000E-04        0.463583E-05        0.302833E-04        0.231792E-05        0.302833E-04        0.231792E-05        0.575583E-03        0.442750E-04        0.425042E-04       -0.177500E-05        0.782125E-03        0.532750E-03        0.679625E-04        0.737417E-06        0.601458E-03        0.620000E-13        0.852000E-04        0.941458E-06        0.861000E-04        0.172000E-03        0.850000E-04        0.966250E-06        0.860000E-04        0.310000E-13        0.310000E-13        0.709000E-13        0.265000E-05
  20180701        0.605000E-04        0.457250E-05        0.302000E-04        0.228625E-05        0.302000E-04        0.228625E-05        0.574292E-03        0.441583E-04        0.424000E-04       -0.176083E-05        0.780625E-03        0.531833E-03        0.678458E-04        0.737000E-06        0.600375E-03        0.620000E-13        0.852000E-04        0.935792E-06        0.861833E-04        0.172000E-03        0.850500E-04        0.960417E-06        0.860000E-04        0.310000E-13        0.310000E-13        0.709000E-13        0.264042E-05
  20180702        0.604250E-04        0.451000E-05        0.302000E-04        0.225500E-05        0.302000E-04        0.225500E-05        0.572708E-03        0.440458E-04        0.423000E-04       -0.174542E-05        0.779375E-03        0.530875E-03        0.677292E-04        0.736042E-06        0.599333E-03        0.620000E-13        0.852833E-04        0.930208E-06        0.862000E-04        0.172000E-03        0.851000E-04        0.954500E-06        0.860375E-04        0.310000E-13        0.310000E-13        0.709917E-13        0.263333E-05
  20180703        0.604000E-04        0.445000E-05        0.302000E-04        0.222500E-05        0.302000E-04        0.222500E-05        0.571417E-03        0.439333E-04        0.422000E-04       -0.173208E-05        0.777875E-03        0.529917E-03        0.676000E-04        0.735625E-06        0.598250E-03        0.620625E-13        0.853000E-04        0.924667E-06        0.862000E-04        0.172000E-03        0.851042E-04        0.948708E-06        0.861000E-04        0.310000E-13        0.310000E-13        0.710000E-13        0.262583E-05
  20180704        0.603917E-04        0.439000E-05        0.302000E-04        0.219500E-05        0.302000E-04        0.219500E-05        0.569958E-03        0.438208E-04        0.421000E-04       -0.171667E-05        0.776500E-03        0.528958E-03        0.674750E-04        0.735000E-06        0.597167E-03        0.621000E-13        0.853000E-04        0.919250E-06        0.862542E-04        0.172542E-03        0.852000E-04        0.942958E-06        0.861000E-04        0.310000E-13        0.310000E-13        0.710000E-13        0.261875E-05
  20180705        0.603000E-04        0.433250E-05        0.302000E-04        0.216625E-05        0.302000E-04        0.216625E-05        0.568542E-03        0.437042E-04        0.420000E-04       -0.170417E-05        0.775125E-03        0.528000E-03        0.673542E-04        0.734250E-06        0.596083E-03        0.621000E-13        0.853958E-04        0.913875E-06        0.863000E-04        0.173000E-03        0.852000E-04        0.937333E-06        0.861375E-04        0.310167E-13        0.310167E-13        0.710000E-13        0.261000E-05
  20180706        0.603000E-04        0.427458E-05        0.301208E-04        0.213792E-05        0.301208E-04        0.213792E-05        0.567208E-03        0.435875E-04        0.419000E-04       -0.169000E-05        0.773625E-03        0.527000E-03        0.672375E-04        0.733875E-06        0.594917E-03        0.621000E-13        0.854000E-04        0.908542E-06        0.863000E-04        0.173000E-03        0.852375E-04        0.931708E-06        0.862000E-04        0.311000E-13        0.311000E-13        0.710792E-13        0.260167E-05
  20180707        0.602458E-04        0.421875E-05        0.301000E-04        0.210958E-05        0.301000E-04        0.210958E-05        0.565667E-03        0.434750E-04        0.418000E-04       -0.167625E-05        0.772292E-03        0.526000E-03        0.671125E-04        0.733000E-06        0.593833E-03        0.621000E-13        0.854000E-04        0.903250E-06        0.863000E-04        0.173000E-03        0.853000E-04        0.926208E-06        0.862000E-04        0.311000E-13        0.311000E-13        0.711000E-13        0.259458E-05
  20180708        0.602000E-04        0.416375E-05        0.301000E-04        0.208125E-05        0.301000E-04        0.208125E-05        0.564375E-03        0.433667E-04        0.417042E-04       -0.166417E-05        0.770708E-03        0.525042E-03        0.669792E-04        0.732500E-06        0.592750E-03        0.621458E-13        0.854750E-04        0.898042E-06        0.863708E-04        0.173000E-03        0.853000E-04        0.920667E-06        0.862042E-04        0.311000E-13        0.311000E-13        0.711000E-13        0.258750E-05
  20180709        0.601875E-04        0.410958E-05        0.301000E-04        0.205500E-05        0.301000E-04        0.205500E-05        0.562792E-03        0.432583E-04        0.416083E-04       -0.165125E-05        0.769417E-03        0.524083E-03        0.668583E-04        0.732000E-06        0.591667E-03        0.622000E-13        0.855000E-04        0.892833E-06        0.864000E-04        0.173000E-03        0.853458E-04        0.915333E-06        0.863000E-04        0.311000E-13        0.311000E-13        0.711000E-13        0.258000E-05
  20180710        0.601000E-04        0.405667E-05        0.301000E-04        0.202875E-05        0.301000E-04        0.202875E-05        0.561458E-03        0.431500E-04        0.415125E-04       -0.163750E-05        0.767875E-03        0.523083E-03        0.667375E-04        0.731167E-06        0.590542E-03        0.622000E-13        0.855000E-04        0.887792E-06        0.864000E-04        0.173000E-03        0.854000E-04        0.909875E-06        0.863000E-04        0.311000E-13        0.311000E-13        0.711000E-13        0.257042E-05
  20180711        0.601000E-04        0.400417E-05        0.300042E-04        0.200167E-05        0.300042E-04        0.200167E-05        0.560000E-03        0.430417E-04        0.414167E-04       -0.162583E-05        0.766458E-03        0.522083E-03        0.666125E-04        0.730792E-06        0.589458E-03        0.622000E-13        0.855083E-04        0.882708E-06        0.864000E-04        0.173000E-03        0.854000E-04        0.904667E-06        0.863000E-04        0.311000E-13        0.311000E-13        0.711792E-13        0.256333E-05
  20180712        0.600208E-04        0.395333E-05        0.300000E-04        0.197667E-05        0.300000E-04        0.197667E-05        0.558542E-03        0.429375E-04        0.413208E-04       -0.161375E-05        0.765000E-03        0.521125E-03        0.664750E-04        0.730000E-06        0.588333E-03        0.622000E-13        0.856000E-04        0.877708E-06        0.864125E-04        0.173000E-03        0.854250E-04        0.899417E-06        0.863167E-04        0.311000E-13        0.311000E-13        0.712000E-13        0.255667E-05
  20180713        0.600000E-04        0.390292E-05        0.300000E-04        0.195125E-05        0.300000E-04        0.195125E-05        0.557125E-03        0.428292E-04        0.412250E-04       -0.160208E-05        0.763542E-03        0.520125E-03        0.663542E-04        0.729458E-06        0.587250E-03        0.622000E-13        0.856000E-04        0.872750E-06        0.865000E-04        0.173000E-03        0.855000E-04        0.894208E-06        0.864000E-04        0.311000E-13        0.311000E-13        0.712000E-13        0.255000E-05
  20180714        0.599417E-04        0.385292E-05        0.300000E-04        0.192750E-05        0.300000E-04        0.192750E-05        0.555583E-03        0.427250E-04        0.411333E-04       -0.158917E-05        0.762083E-03        0.519125E-03        0.662292E-04        0.729000E-06        0.586125E-03        0.622000E-13        0.856000E-04        0.867917E-06        0.865000E-04        0.173000E-03        0.855000E-04        0.889125E-06        0.864000E-04        0.311000E-13        0.311000E-13        0.712000E-13        0.254000E-05
  20180715        0.599000E-04        0.380500E-05        0.299500E-04        0.190250E-05        0.299500E-04        0.190250E-05        0.554250E-03        0.426208E-04        0.410417E-04       -0.157750E-05        0.760583E-03        0.518125E-03        0.660958E-04        0.728125E-06        0.584875E-03        0.622583E-13        0.856000E-04        0.863083E-06        0.865000E-04        0.173000E-03        0.855000E-04        0.884042E-06        0.864000E-04        0.311000E-13        0.311000E-13        0.712000E-13        0.253333E-05
  20180716        0.598542E-04        0.375708E-05        0.299000E-04        0.187917E-05        0.299000E-04        0.187917E-05        0.552667E-03        0.425167E-04        0.409500E-04       -0.156625E-05        0.759167E-03        0.517125E-03        0.659667E-04        0.727750E-06        0.583750E-03        0.623000E-13        0.856750E-04        0.858292E-06        0.865000E-04        0.173000E-03        0.855542E-04        0.879042E-06        0.864000E-04        0.311000E-13        0.311000E-13        0.712000E-13        0.252667E-05
  20180717        0.598000E-04        0.371083E-05        0.299000E-04        0.185542E-05        0.299000E-04        0.185542E-05        0.551333E-03        0.424125E-04        0.408583E-04       -0.155500E-05        0.757583E-03        0.516083E-03        0.658417E-04        0.727000E-06        0.582625E-03        0.623000E-13        0.857000E-04        0.853500E-06        0.865000E-04        0.173000E-03        0.856000E-04        0.874083E-06        0.864500E-04        0.311000E-13        0.311000E-13        0.712083E-13        0.252000E-05
  20180718        0.597583E-04        0.366458E-05        0.299000E-04        0.183208E-05        0.299000E-04        0.183208E-05        0.549708E-03        0.423125E-04        0.407667E-04       -0.154375E-05        0.756167E-03        0.515083E-03        0.657167E-04        0.726458E-06        0.581500E-03        0.623000E-13        0.857000E-04        0.848833E-06        0.865000E-04        0.173000E-03        0.856000E-04        0.869083E-06        0.865000E-04        0.311000E-13        0.311000E-13        0.713000E-13        0.251000E-05
  20180719        0.597000E-04        0.361958E-05        0.298625E-04        0.180958E-05        0.298625E-04        0.180958E-05        0.548375E-03        0.422083E-04        0.406792E-04       -0.153292E-05        0.754625E-03        0.514083E-03        0.655750E-04        0.726000E-06        0.580375E-03        0.623000E-13        0.857000E-04        0.844125E-06        0.865875E-04        0.173000E-03        0.856000E-04        0.864292E-06        0.865000E-04        0.311000E-13        0.311000E-13        0.713000E-13        0.250375E-05
  20180720        0.596583E-04        0.357542E-05        0.298000E-04        0.178792E-05        0.298000E-04        0.178792E-05        0.546792E-03        0.421083E-04        0.405917E-04       -0.152167E-05        0.753208E-03        0.513042E-03        0.654500E-04        0.725125E-06        0.579250E-03        0.623000E-13        0.857000E-04        0.839583E-06        0.866000E-04        0.173000E-03        0.856083E-04        0.859500E-06        0.865000E-04        0.311625E-13        0.311625E-13        0.713000E-13        0.249708E-05
  20180721        0.596000E-04        0.353167E-05        0.298000E-04        0.176625E-05        0.298000E-04        0.176625E-05        0.545417E-03        0.420083E-04        0.405000E-04       -0.151083E-05        0.751583E-03        0.512042E-03        0.653292E-04        0.724792E-06        0.578125E-03        0.623000E-13        0.857000E-04        0.835000E-06        0.866000E-04        0.173000E-03        0.857000E-04        0.854708E-06        0.865000E-04        0.312000E-13        0.312000E-13        0.713000E-13        0.249000E-05
  20180722        0.595542E-04        0.348917E-05        0.298000E-04        0.174417E-05        0.298000E-04        0.174417E-05        0.543833E-03        0.419083E-04        0.404042E-04       -0.150000E-05        0.750167E-03        0.510958E-03        0.651833E-04        0.724000E-06        0.576833E-03        0.623000E-13        0.857958E-04        0.830500E-06        0.866000E-04        0.173000E-03        0.857000E-04        0.850042E-06        0.865000E-04        0.312000E-13        0.312000E-13        0.713000E-13        0.248083E-05
  20180723        0.595000E-04        0.344708E-05        0.297500E-04        0.172333E-05        0.297500E-04        0.172333E-05        0.542458E-03        0.418083E-04        0.403167E-04       -0.148917E-05        0.748583E-03        0.509958E-03        0.650542E-04        0.723500E-06        0.575708E-03        0.623000E-13        0.858000E-04        0.826000E-06        0.866000E-04        0.173000E-03        0.857000E-04        0.845333E-06        0.865000E-04        0.312000E-13        0.312000E-13        0.713000E-13        0.247458E-05
  20180724        0.594417E-04        0.340542E-05        0.297000E-04        0.170250E-05        0.297000E-04        0.170250E-05        0.540917E-03        0.417083E-04        0.402292E-04       -0.147875E-05        0.747167E-03        0.508917E-03        0.649333E-04        0.723000E-06        0.574542E-03        0.623000E-13        0.858000E-04        0.821667E-06        0.866000E-04        0.173000E-03        0.857000E-04        0.840750E-06        0.865958E-04        0.312000E-13        0.312000E-13        0.713000E-13        0.246833E-05
  20180725        0.594000E-04        0.336500E-05        0.297000E-04        0.168250E-05        0.297000E-04        0.168250E-05        0.539458E-03        0.416125E-04        0.401458E-04       -0.146833E-05        0.745542E-03        0.507875E-03        0.647917E-04        0.722208E-06        0.573417E-03        0.623000E-13        0.858000E-04        0.817250E-06        0.866000E-04        0.173000E-03        0.857000E-04        0.836167E-06        0.866000E-04        0.312000E-13        0.312000E-13        0.713000E-13        0.246000E-05
  20180726        0.593250E-04        0.332500E-05        0.297000E-04        0.166250E-05        0.297000E-04        0.166250E-05        0.537917E-03        0.415167E-04        0.400583E-04       -0.145792E-05        0.744083E-03        0.506833E-03        0.646583E-04        0.721917E-06        0.572250E-03        0.623000E-13        0.858000E-04        0.812917E-06        0.866000E-04        0.173000E-03        0.857125E-04        0.831625E-06        0.866000E-04        0.312000E-13        0.312000E-13        0.713000E-13        0.245208E-05
  20180727        0.593000E-04        0.328542E-05        0.296167E-04        0.164292E-05        0.296167E-04        0.164292E-05        0.536458E-03        0.414208E-04        0.399750E-04       -0.144792E-05        0.742500E-03        0.505792E-03        0.645333E-04        0.721000E-06        0.571083E-03        0.623000E-13        0.858000E-04        0.808625E-06        0.866000E-04        0.173000E-03        0.858000E-04        0.827167E-06        0.866000E-04        0.312000E-13        0.312000E-13        0.713000E-13        0.244625E-05
  20180728        0.592083E-04        0.324667E-05        0.296000E-04        0.162375E-05        0.296000E-04        0.162375E-05        0.535000E-03        0.413250E-04        0.398958E-04       -0.143750E-05        0.741000E-03        0.504750E-03        0.643917E-04        0.720625E-06        0.569792E-03        0.623000E-13        0.858000E-04        0.804292E-06        0.866000E-04        0.173000E-03        0.858000E-04        0.822750E-06        0.866000E-04        0.312000E-13        0.312000E-13        0.713000E-13        0.244000E-05
  20180729        0.591833E-04        0.320917E-05        0.296000E-04        0.160458E-05        0.296000E-04        0.160458E-05        0.533500E-03        0.412292E-04        0.398000E-04       -0.142750E-05        0.739458E-03        0.503708E-03        0.642583E-04        0.720000E-06        0.568667E-03        0.623000E-13        0.858000E-04        0.800125E-06        0.866000E-04        0.173000E-03        0.858000E-04        0.818333E-06        0.866000E-04        0.312000E-13        0.312000E-13        0.713000E-13        0.243042E-05
  20180730        0.591000E-04        0.317167E-05        0.295708E-04        0.158542E-05        0.295708E-04        0.158542E-05        0.532000E-03        0.411333E-04        0.397125E-04       -0.141750E-05        0.737875E-03        0.502625E-03        0.641333E-04        0.719333E-06        0.567500E-03        0.623000E-13        0.858000E-04        0.795958E-06        0.866000E-04        0.173000E-03        0.858000E-04        0.814000E-06        0.866000E-04        0.312000E-13        0.312000E-13        0.713000E-13        0.242417E-05
  20180731        0.590542E-04        0.313458E-05        0.295000E-04        0.156708E-05        0.295000E-04        0.156708E-05        0.530500E-03        0.410417E-04        0.396333E-04       -0.140792E-05        0.736417E-03        0.501583E-03        0.639833E-04        0.719000E-06        0.566333E-03        0.623000E-13        0.858000E-04        0.791833E-06        0.866000E-04        0.173000E-03        0.858000E-04        0.809708E-06        0.866000E-04        0.312000E-13        0.312000E-13        0.713000E-13        0.241875E-05
  20180801        0.590000E-04        0.309833E-05        0.295000E-04        0.154917E-05        0.295000E-04        0.154917E-05        0.529000E-03        0.409500E-04        0.395542E-04       -0.139833E-05        0.734750E-03        0.500542E-03        0.638542E-04        0.718083E-06        0.565167E-03        0.623000E-13        0.858000E-04        0.787708E-06        0.866000E-04        0.173000E-03        0.858000E-04        0.805417E-06        0.866000E-04        0.312000E-13        0.312000E-13        0.713000E-13        0.241000E-05
  20180802        0.589250E-04        0.306333E-05        0.295000E-04        0.153167E-05        0.295000E-04        0.153167E-05        0.527458E-03        0.408583E-04        0.394750E-04       -0.138833E-05        0.733292E-03        0.499458E-03        0.637292E-04        0.717792E-06        0.563833E-03        0.623000E-13        0.858000E-04        0.783667E-06        0.866000E-04        0.173000E-03        0.858000E-04        0.801208E-06        0.866000E-04        0.312000E-13        0.312000E-13        0.713000E-13        0.240292E-05
  20180803        0.588875E-04        0.302750E-05        0.294083E-04        0.151458E-05        0.294083E-04        0.151458E-05        0.525917E-03        0.407667E-04        0.393958E-04       -0.137917E-05        0.731625E-03        0.498417E-03        0.635750E-04        0.717000E-06        0.562667E-03        0.623000E-13        0.858000E-04        0.779667E-06        0.866000E-04        0.173000E-03        0.858000E-04        0.797000E-06        0.866000E-04        0.312000E-13        0.312000E-13        0.713000E-13        0.239708E-05
  20180804        0.588000E-04        0.299375E-05        0.294000E-04        0.149667E-05        0.294000E-04        0.149667E-05        0.524458E-03        0.406792E-04        0.393000E-04       -0.136958E-05        0.730125E-03        0.497375E-03        0.634500E-04        0.716542E-06        0.561500E-03        0.623000E-13        0.858000E-04        0.775667E-06        0.866000E-04        0.173000E-03        0.858000E-04        0.792833E-06        0.866000E-04        0.312000E-13        0.312000E-13        0.713000E-13        0.239000E-05
  20180805        0.587500E-04        0.295958E-05        0.294000E-04        0.148000E-05        0.294000E-04        0.148000E-05        0.522917E-03        0.405917E-04        0.392208E-04       -0.136000E-05        0.728542E-03        0.496292E-03        0.633167E-04        0.716000E-06        0.560333E-03        0.623000E-13        0.858000E-04        0.771667E-06        0.866000E-04        0.173000E-03        0.858000E-04        0.788750E-06        0.866000E-04        0.312000E-13        0.312000E-13        0.713000E-13        0.238167E-05
  20180806        0.587000E-04        0.292625E-05        0.293333E-04        0.146375E-05        0.293333E-04        0.146375E-05        0.521458E-03        0.405000E-04        0.391458E-04       -0.135000E-05        0.726958E-03        0.495208E-03        0.631708E-04        0.715292E-06        0.559167E-03        0.623000E-13        0.858000E-04        0.767833E-06        0.866000E-04        0.173000E-03        0.858000E-04        0.784667E-06        0.866000E-04        0.312000E-13        0.312000E-13        0.713000E-13        0.237625E-05
  20180807        0.586125E-04        0.289375E-05        0.293000E-04        0.144625E-05        0.293000E-04        0.144625E-05        0.519917E-03        0.404000E-04        0.390708E-04       -0.134083E-05        0.725417E-03        0.494167E-03        0.630417E-04        0.715000E-06        0.557833E-03        0.623000E-13        0.858000E-04        0.763917E-06        0.866000E-04        0.173000E-03        0.858000E-04        0.780667E-06        0.866000E-04        0.312000E-13        0.312000E-13        0.713000E-13        0.237000E-05
  20180808        0.585708E-04        0.286167E-05        0.293000E-04        0.143042E-05        0.293000E-04        0.143042E-05        0.518417E-03        0.403125E-04        0.389958E-04       -0.133167E-05        0.723792E-03        0.493083E-03        0.629042E-04        0.714042E-06        0.556625E-03        0.623000E-13        0.858000E-04        0.760083E-06        0.866000E-04        0.173000E-03        0.858000E-04        0.776667E-06        0.866000E-04        0.312000E-13        0.312000E-13        0.713000E-13        0.236083E-05
  20180809        0.585000E-04        0.282917E-05        0.292458E-04        0.141500E-05        0.292458E-04        0.141500E-05        0.516833E-03        0.402292E-04        0.389000E-04       -0.132250E-05        0.722292E-03        0.491958E-03        0.627583E-04        0.713833E-06        0.555458E-03        0.623000E-13        0.858000E-04        0.756250E-06        0.866000E-04        0.173000E-03        0.858000E-04        0.772667E-06        0.866000E-04        0.312000E-13        0.312000E-13        0.713000E-13        0.235542E-05
  20180810        0.584250E-04        0.279792E-05        0.292000E-04        0.139875E-05        0.292000E-04        0.139875E-05        0.515417E-03        0.401417E-04        0.388250E-04       -0.131333E-05        0.720583E-03        0.490875E-03        0.626333E-04        0.713000E-06        0.554292E-03        0.623000E-13        0.858000E-04        0.752500E-06        0.866000E-04        0.173000E-03        0.858000E-04        0.768750E-06        0.866000E-04        0.312000E-13        0.312000E-13        0.713000E-13        0.235000E-05
  20180811        0.583750E-04        0.276750E-05        0.292000E-04        0.138417E-05        0.292000E-04        0.138417E-05        0.513792E-03        0.400583E-04        0.387542E-04       -0.130458E-05        0.719042E-03        0.489792E-03        0.624833E-04        0.712583E-06        0.553000E-03        0.623000E-13        0.858000E-04        0.748750E-06        0.866000E-04        0.173000E-03        0.858000E-04        0.764875E-06        0.866000E-04        0.311458E-13        0.311458E-13        0.713000E-13        0.234042E-05
  20180812        0.583000E-04        0.273750E-05        0.291500E-04        0.136833E-05        0.291500E-04        0.136833E-05        0.512375E-03        0.399750E-04        0.386833E-04       -0.129583E-05        0.717458E-03        0.488708E-03        0.623500E-04        0.712000E-06        0.551750E-03        0.623000E-13        0.858000E-04        0.745000E-06        0.865708E-04        0.173000E-03        0.858000E-04        0.761000E-06        0.866000E-04        0.311000E-13        0.311000E-13        0.713000E-13        0.233500E-05
  20180813        0.582250E-04        0.270750E-05        0.291000E-04        0.135417E-05        0.291000E-04        0.135417E-05        0.510750E-03        0.398917E-04        0.386000E-04       -0.128708E-05        0.715875E-03        0.487625E-03        0.622125E-04        0.711375E-06        0.550542E-03        0.623000E-13        0.858000E-04        0.741375E-06        0.865000E-04        0.173000E-03        0.858000E-04        0.757208E-06        0.866000E-04        0.311000E-13        0.311000E-13        0.713000E-13        0.233000E-05
  20180814        0.581750E-04        0.267750E-05        0.291000E-04        0.133833E-05        0.291000E-04        0.133833E-05        0.509375E-03        0.398000E-04        0.385167E-04       -0.127833E-05        0.714375E-03        0.486542E-03        0.620667E-04        0.711000E-06        0.549375E-03        0.623000E-13        0.858000E-04        0.737667E-06        0.865000E-04        0.173000E-03        0.858000E-04        0.753417E-06        0.866000E-04        0.311000E-13        0.311000E-13        0.713000E-13        0.232000E-05
  20180815        0.581000E-04        0.264875E-05        0.290500E-04        0.132458E-05        0.290500E-04        0.132458E-05        0.507667E-03        0.397125E-04        0.384458E-04       -0.126958E-05        0.712583E-03        0.485458E-03        0.619375E-04        0.710167E-06        0.548167E-03        0.623000E-13        0.858000E-04        0.734125E-06        0.865000E-04        0.173000E-03        0.858000E-04        0.749625E-06        0.866000E-04        0.311000E-13        0.311000E-13        0.712042E-13        0.231500E-05
  20180816        0.580208E-04        0.262000E-05        0.290000E-04        0.131042E-05        0.290000E-04        0.131042E-05        0.506333E-03        0.396292E-04        0.383792E-04       -0.126000E-05        0.711042E-03        0.484375E-03        0.617875E-04        0.709958E-06        0.546792E-03        0.622542E-13        0.858000E-04        0.730500E-06        0.865000E-04        0.173000E-03        0.858000E-04        0.745917E-06        0.865167E-04        0.311000E-13        0.311000E-13        0.712000E-13        0.231000E-05
  20180817        0.579667E-04        0.259167E-05        0.290000E-04        0.129583E-05        0.290000E-04        0.129583E-05        0.504625E-03        0.395500E-04        0.383000E-04       -0.125125E-05        0.709458E-03        0.483292E-03        0.616542E-04        0.709000E-06        0.545625E-03        0.622000E-13        0.857708E-04        0.726917E-06        0.865000E-04        0.173000E-03        0.858000E-04        0.742250E-06        0.865000E-04        0.311000E-13        0.311000E-13        0.712000E-13        0.230042E-05
  20180818        0.579000E-04        0.256417E-05        0.289375E-04        0.128292E-05        0.289375E-04        0.128292E-05        0.503250E-03        0.394708E-04        0.382167E-04       -0.124292E-05        0.707792E-03        0.482208E-03        0.615208E-04        0.708750E-06        0.544417E-03        0.622000E-13        0.857000E-04        0.723417E-06        0.865000E-04        0.173000E-03        0.858000E-04        0.738583E-06        0.865000E-04        0.311000E-13        0.311000E-13        0.712000E-13        0.229542E-05
  20180819        0.578083E-04        0.253750E-05        0.289000E-04        0.126792E-05        0.289000E-04        0.126792E-05        0.501583E-03        0.393958E-04        0.381500E-04       -0.123458E-05        0.706292E-03        0.481125E-03        0.613667E-04        0.708000E-06        0.543208E-03        0.622000E-13        0.857000E-04        0.719917E-06        0.864167E-04        0.173000E-03        0.858000E-04        0.734958E-06        0.865000E-04        0.311000E-13        0.311000E-13        0.712000E-13        0.229000E-05
  20180820        0.577500E-04        0.251042E-05        0.289000E-04        0.125500E-05        0.289000E-04        0.125500E-05        0.500167E-03        0.393000E-04        0.380875E-04       -0.122625E-05        0.704583E-03        0.479917E-03        0.612375E-04        0.707583E-06        0.541875E-03        0.622000E-13        0.857000E-04        0.716500E-06        0.864000E-04        0.173000E-03        0.858000E-04        0.731375E-06        0.865000E-04        0.311000E-13        0.311000E-13        0.712000E-13        0.228083E-05
  20180821        0.576875E-04        0.248375E-05        0.288208E-04        0.124250E-05        0.288208E-04        0.124250E-05        0.498542E-03        0.392167E-04        0.380000E-04       -0.121833E-05        0.702958E-03        0.478833E-03        0.610875E-04        0.707000E-06        0.540625E-03        0.622000E-13        0.857000E-04        0.712917E-06        0.864000E-04        0.173000E-03        0.857208E-04        0.727750E-06        0.865000E-04        0.311000E-13        0.311000E-13        0.712000E-13        0.227625E-05
  20180822        0.576000E-04        0.245792E-05        0.288000E-04        0.122833E-05        0.288000E-04        0.122833E-05        0.497083E-03        0.391417E-04        0.379292E-04       -0.121000E-05        0.701417E-03        0.477750E-03        0.609500E-04        0.706375E-06        0.539417E-03        0.622000E-13        0.857000E-04        0.709625E-06        0.864000E-04        0.173000E-03        0.857000E-04        0.724292E-06        0.864875E-04        0.311000E-13        0.311000E-13        0.711000E-13        0.227000E-05
  20180823        0.575292E-04        0.243167E-05        0.287958E-04        0.121583E-05        0.287958E-04        0.121583E-05        0.495542E-03        0.390667E-04        0.378667E-04       -0.120000E-05        0.699708E-03        0.476625E-03        0.608125E-04        0.706000E-06        0.538250E-03        0.621667E-13        0.856708E-04        0.706250E-06        0.863958E-04        0.173000E-03        0.857000E-04        0.720750E-06        0.864000E-04        0.311000E-13        0.311000E-13        0.711000E-13        0.226167E-05
  20180824        0.574625E-04        0.240708E-05        0.287000E-04        0.120375E-05        0.287000E-04        0.120375E-05        0.494000E-03        0.389958E-04        0.378000E-04       -0.119208E-05        0.698125E-03        0.475542E-03        0.606625E-04        0.705208E-06        0.536875E-03        0.621000E-13        0.856000E-04        0.702792E-06        0.863000E-04        0.173000E-03        0.857000E-04        0.717250E-06        0.864000E-04        0.311000E-13        0.311000E-13        0.711000E-13        0.225750E-05
  20180825        0.574000E-04        0.238167E-05        0.287000E-04        0.119125E-05        0.287000E-04        0.119125E-05        0.492500E-03        0.389000E-04        0.377083E-04       -0.118458E-05        0.696500E-03        0.474458E-03        0.605333E-04        0.705000E-06        0.535625E-03        0.621000E-13        0.856000E-04        0.699500E-06        0.863000E-04        0.173000E-03        0.857000E-04        0.713750E-06        0.864000E-04        0.311000E-13        0.311000E-13        0.711000E-13        0.225000E-05
  20180826        0.573000E-04        0.235750E-05        0.286667E-04        0.117792E-05        0.286667E-04        0.117792E-05        0.490917E-03        0.388208E-04        0.376542E-04       -0.117667E-05        0.694833E-03        0.473333E-03        0.603792E-04        0.704042E-06        0.534417E-03        0.621000E-13        0.856000E-04        0.696250E-06        0.863000E-04        0.173000E-03        0.857000E-04        0.710375E-06        0.864000E-04        0.310542E-13        0.310542E-13        0.711000E-13        0.224292E-05
